,comment,compound,negative,neutral,positive,whether_pos_or_neg
6612,i cannot get over how stunning this scene was at 3:10!!! jisoo is such a visual goddess!!!!!!,0.5815,0.0,0.788,0.212,pos
6613,Awwnn i really love their stage,0.6697,0.0,0.471,0.529,pos
6614,Jin and Kei look SOOOOO CUTEEE,0.0,0.0,1.0,0.0,neu
6615,"""Queen"" is no need to be girl crush or sexy.",0.1531,0.268,0.493,0.239,neg
6616,"Lovelyz is group that  late to apreciate by people.
1st Ahchoo booming when they finish promotion.
2nd Twinkle being viral after 1 year.
3rd Cameo their B-side track at 2017 suddenly trending.
But the good things is  better to late than never.",0.7003,0.0,0.871,0.129,pos
6617,Mijoo's many screams on stage was a mood,-0.296,0.268,0.732,0.0,neg
6618,"*SCREAMS*
Every gg on queendom:....
...
..
""That must be Mijoo""",0.296,0.0,0.82,0.18,pos
6619,This is such a fun performance and mijoo make it more fun,0.765,0.0,0.577,0.423,pos
6620,"Their group name suits them
*Lovely* 
I think no one can do this concept better than them",0.1779,0.115,0.733,0.152,pos
6621,This was freaking adorable! They slayed this musical concept!,0.2462,0.206,0.515,0.279,pos
6622,Omg this song really fits Extraordinary You Lovelyz is sooo cute,0.4588,0.0,0.769,0.231,pos
6623,Soul is so cute with specs♥️❤️♥️❤️,0.5949,0.0,0.564,0.436,pos
6624,this is my fave stage for this episode❤❤❤❤❤,0.4404,0.0,0.707,0.293,pos
6625,Omg! I smiled throughout the whole video and Mijoo made my day  plus Mijoo's andwae made me wanna see other groups' reaction ,0.5848,0.0,0.841,0.159,pos
6626,Mijoo ,0.0,0.0,1.0,0.0,neu
6627,they're indeed lovelyz. just wow,0.5859,0.0,0.513,0.487,pos
6628,Lovelyz is the best,0.6369,0.0,0.417,0.583,pos
6629,This song seriously has to be their comeback song,-0.1779,0.175,0.825,0.0,neg
6630,lovelyz should have won this round with this performance imo,0.5719,0.0,0.709,0.291,pos
6631,I love Mijoo unnie ,0.6369,0.0,0.323,0.677,pos
6632,"This performance is such a mood booster. I think if anyone of you feel down, watch this video instead.",0.0,0.0,1.0,0.0,neu
6633,"The show will come to an end
And i want to tell you
Honestly LOVELYZ is one of the best group for dance and sing in 3rd gen.. (especially in this show)
For dance, they are superior tbh  you could see in unit performance even they just send their lead dancer yein, she already slay it..
And for vocals, i think they are the best after mamamoo(maybe)
We know that both of the groups are known for their accapela.. and it depends on your preference who is better.. with me i really love lovelyz tone.. and kei know how to sing(i mean great technique) with jin and babysoul tone too.. n sujeong.. the groups fill with great vocalist.. mijoo and yein too could pass as lead vocal..
Its that people still dont recognize their talent..
And its so frustating! Really. 
But i kniw that one day lovelyz won't be the CAMEO and become the MAIN CHARACTER.. 
Okay thats are my HONEST opinion..
Have a good day guyss..
And for haters hope you have a good day too but pls keep streaming.. and pls streaming MOONLIGHT too ☠",0.9696,0.011,0.829,0.16,pos
6634,YASSS LOVE THIS SO MUCH. see this is what happens when you do something you truly excel at. Their last performance was unfortunate but they really redeemed themselves with this stage. They're not lovelyz for nothing. The stage was lovely and sweet and everything nice. I'm glad they ended the show with a bang. 10/10 stage i love it so much,0.9861,0.024,0.583,0.393,pos
6635,maybe its because i had a bad day so i wasn't really feeling it but then Mijoo screamed and im a lil happy now ☺,0.109,0.239,0.578,0.182,neg
6636,Istg my heart did a thing when i saw yein wear glasses with that hairstyles,0.0,0.0,1.0,0.0,neu
6637,I reallyyyyyy love this performance♡,0.6369,0.0,0.417,0.583,pos
6638,"I've always thought of keeping these 8 angels in a whole different n beautiful universe where cruelties n injustice are unexistent n they're th queens in tht kingdom .. THIS is why! They make me so happy, effortlessly",0.4466,0.156,0.645,0.199,pos
6639,REALLY ENJOY AND FUN WATCHING THIS PERFORMANCE~^^,0.7939,0.0,0.415,0.585,pos
6640,This is something only lovelyz can do! RIGHT RIGHT HUU,0.0,0.0,1.0,0.0,neu
6641,That Mijoo's cracked scream though,-0.4019,0.403,0.597,0.0,neg
6642,5:00 my lovely part,0.5859,0.0,0.441,0.559,pos
6643,1M let's get it,0.0,0.0,1.0,0.0,neu
6644,"Bauty and lovely, Lovelyz 
I love them",0.8402,0.0,0.333,0.667,pos
6645,看了心情很好，會一直重播,0.0,0.0,1.0,0.0,neu
6646,Who else Cant stop watching?,0.2235,0.0,0.679,0.321,pos
6647,I need all of them to be in MAMA 2019,0.0,0.0,1.0,0.0,neu
6648,I can't believe how Kei and Hwasa are the same age but they have different auras!! Kei has a child-like face while Hwasa is just a total woman. I like both a loooot,0.5905,0.0,0.876,0.124,pos
6649,"This makes me happy. I'm not saying that Lovelyz should stick to cutesy concept but it's like the cute, wholesome and positive vibe they give off is not just a concept. It is them. They all have this innate ability to create this atmosphere because they're like that in real life, at least from what I observe but do you get what I mean? Lol. They're so natural and this makes anyone who watches them happy. You know, like they were born to be that lovely only for Lovelyz. I didn't even expect to like them while watching this show but they just kind of grow on me. I love them now. Lol.",0.996,0.0,0.609,0.391,pos
6650,"WHAT WEE NEED? 
THIS
WHY? 
JIN'S HIGHNOTE",0.0,0.0,1.0,0.0,neu
6651,"So, is this Lovelyz in Winterland concert spoiler? In Queendom? The stage presence is out of this world, please spread this video to make people and the world smile because of the loveliness of them... ",0.6322,0.0,0.865,0.135,pos
6652,"Yesterday, they're trending #5 in Korea, last night #2, and now they still trending #4!! Good job Lovelyz!!",0.6209,0.0,0.807,0.193,pos
6653,"4:17 ""they are really lovely"" 
4:19 soyeon: this is something only lovelyz can do
Thank you soyeon ^^",0.7645,0.0,0.708,0.292,pos
6654,"This is the performance we expect from lovelyz, we know they tried to do another concept in other round to show their versatility and capabilities, but their own concept is the best. Their Own concept will never betray them...",0.9072,0.0,0.781,0.219,pos
6655,So funny so lovely !!! So underrated group!! I think im now a lovelinus(? And moonlight is a masterpice,0.8899,0.0,0.594,0.406,pos
6656,"WOW still trending #4 in Korea
Pls this time i hope everyone help streaming ",0.8868,0.0,0.44,0.56,pos
6657,Damn soyeon. Her comment is so true. This kind of performance was lovelyz true strength,0.8286,0.112,0.456,0.432,pos
6658,Not a hater of Lovelyz but they finally perform their own color and genre on Queendom. They deserve it,0.1695,0.0,0.911,0.089,pos
6659,Lovelyz deserve love♡,0.0,0.0,1.0,0.0,neu
6660,Nice one Lovelyz this is the concept that I have waiting for.. The concet that Lovelyz will give you 100% satisfaction ,0.6908,0.0,0.759,0.241,pos
6661,so that's jangjun voice huh,0.0,0.0,1.0,0.0,neu
6662,I pround of QUEENLYZ!!!! ✨,0.0,0.0,1.0,0.0,neu
6663,THEY'RE GIVING ME HIGHSCHOOL MUSICAL VIBES!!!,0.5067,0.0,0.604,0.396,pos
6664,I LOVE THEM I LOVE THEM OOO I LOOOVEE THEEEMM!!,0.8745,0.0,0.358,0.642,pos
6665,look at those 1k bitter eggs,-0.4215,0.359,0.641,0.0,neg
6666,Hyejeong's reactions are gold,0.0,0.0,1.0,0.0,neu
6667,I'm crying on this performance. I like this bside a lot and i've watched all their performance with it. Seeing it being performed this way made me all teary and proud. I've been a lovelinus ever since debut and I can say that they grew a lot.,0.3612,0.065,0.818,0.117,pos
6668,I think this style suits them best!,0.6696,0.0,0.527,0.473,pos
6669,JIMIN IS ME,0.0,0.0,1.0,0.0,neu
6670,"ほんとうに楽しい。何度も見てしまう。
ミジュの他に、踊りのうまい子（バレー？の子）と歌のうまい子（ママムーと歌った子）を覚えた。",0.0,0.0,1.0,0.0,neu
6671,I love them so much my lovely Queenz,0.8505,0.0,0.377,0.623,pos
6672,"wow wow, this show is so goooooood. !!!!!!!",0.8679,0.0,0.406,0.594,pos
6673,fue una obra teatral divertidamente montada por LOVELYZ cameo fue hermoso cada una con supapel kei con su aegyo ento do su expledor el final me parecio muy divertido,0.0,0.0,1.0,0.0,neu
6674,3:56,0.0,0.0,1.0,0.0,neu
6675,My lovely queens,0.5859,0.0,0.345,0.655,pos
6676,"For people who liked the song, they have many songs like this. Check out hide and seek and the (yes, 'the' is the title). Let's go lovelyz comeback fighting! 
Ps:Trending #2 in yt korea, I'm crying ",-0.3164,0.173,0.706,0.121,neg
6677,This was so amazing! They did so well! The Mijoo's scream haha I love her ,0.9286,0.1,0.332,0.568,pos
6678,かわいいいい❤,0.0,0.0,1.0,0.0,neu
6679,Is the show ending? They didn't even get to show everything they've got. They showed just 10% of what they can do.,0.0,0.0,1.0,0.0,neu
6680,MIJOO AT THE END  HAHAHAHAHA,0.0,0.0,1.0,0.0,neu
6681,This is such a fun performance they manage to have my attention through out the whole performance,0.5106,0.0,0.82,0.18,pos
6682,they're cute my heart explored,0.4588,0.0,0.571,0.429,pos
6683,Mijooo whyy ,0.0,0.0,1.0,0.0,neu
6684,"To Lovelyz : it is okay to be Cameo, u’re doing really well. I always lovin u girls ",0.5095,0.0,0.752,0.248,pos
6685,"Jimin screaming 'It's cute', and that caption, sends me ",-0.3818,0.245,0.755,0.0,neg
6686,*I can just watch this all day long*,0.0,0.0,1.0,0.0,neu
6687,"3:45 - HAHAHA this Mijoo..
Always legendary on every performance LOL",0.8345,0.0,0.504,0.496,pos
6688,THIS IS LITERALLY WHAT I WAS TALKING ABOUT LOVELYZ DOES THE CUTE CONCEPT BEST. Like I know they've been trying the girl crush route the last 2 performances and it def didn't work in their favor so I'm glad they decided to go with cute concept this time. Like I'm a lesbian and of course girl crush feeds my gay ass pretty well but like I got into kpop because idk there's just something about listening to cutesy music while you walk around with an emo and dark face. It just has a calming and happy effect on my soul so anyone who hates cutesy concept is welcome to leave. I'm sure their ranking would be better this time around with this concept!!! I'm cheering you on Lovelyz!!!,0.9923,0.073,0.594,0.334,pos
6689,Lmao the voice crack was hilarious and the last scene was really good she’s a good actor,0.9183,0.0,0.48,0.52,pos
6690,Pls eng subs mnet cameo is so sad ,-0.5706,0.353,0.531,0.115,neg
6691,Hahahaha I can't with Mijoo! ,0.0,0.0,1.0,0.0,neu
6692,"I'm so proud of lovelyz!
We got hurt from this show but at least we got a happy ending.
I don't know why I'm crying but I'm happy finally they got good reactions from korea now.  Woollim better not mess this up again. I can't wait for their comeback ^^ and this song was chosen by the fans right? Of course our beloved btracks that deserve to be a title track, idk about everyone who wants darklyz but I love them like this. Songs that sound happy but the lyrics are sad, such as hide and seek ❤

Ps: Soul is so cute!",0.9898,0.099,0.569,0.331,pos
6693,Jimin and soyeon's reaction tho ,0.0,0.0,1.0,0.0,neu
6694,"Im sorrry but Lovelyz voice can only sing certain songs but when it fit their vocal and visual, they shines so much",0.7096,0.0,0.772,0.228,pos
6695,so fresh to see this performance,0.3804,0.0,0.659,0.341,pos
6696,High school musical ! ,0.0,0.0,1.0,0.0,neu
6697,"This song might look cutesy and bubbly, but try to look at the lyrics its actually saddening.

Do you know my name? I’m a cameo
Whenever I see the shining you, it hurts so much
I could be good too
But my desire to be good gets ahead of me
One two three four
five six seven eight
Only NGs keep increasing

Even though I’m timid
I want to receive your spotlight
Next episode, next episode
I see the end, what do I do?

When will I start being natural?
Scene number
One two three four
five six seven eight
It’s been a while
When will you recognize me?
I feel like the ending will come like this
I feel so anxious",0.8894,0.102,0.706,0.192,pos
6698,cuuuuuuuuute！！！！！！,0.0,0.0,1.0,0.0,neu
6699,I can’t stop smiling,0.2023,0.355,0.161,0.484,pos
6700,"Since their Ah Choo performance, I really glad that they try to do girl crush concept, sexy and strong... and now, we get to see Lovelyz original colour again. Even Mijoo surprise me with her screaming (well we can't say anything about that because real Lovelinus should know how our Mijoo is), but I am glad that they are back and slay their true colour.  
I love you Lovelyz, even you did not win this Queendom or whatever, just know that you are always number 1 in my heart and of course Lovelinus's heart too~",0.9406,0.065,0.726,0.208,pos
6701,Great job Lovelyz ,0.6249,0.0,0.328,0.672,pos
6702,"Soyeon = Its only lovelyz can do
Hehe",0.0,0.0,1.0,0.0,neu
6703,3:45,0.0,0.0,1.0,0.0,neu
6704,Lol Jimin. ,0.4215,0.0,0.263,0.737,pos
6705,Lovelyz did an amazing job. They really executed what they were pros at. Soyeon was right that everyone was waiting for this side of them to come out. ❤️,0.5859,0.0,0.881,0.119,pos
6706,aku rasa disini lovelyz yang paling profesional karena mereka mencoba semua konsep berbeda diantara konstestan lain yg tetep stay di zona amannya dengan konsep strong dan sexy disini lovelyz sudah coba berbagai macam konsep dari sexy strong innocent sampe cute bahkan konsep drama musical juga di ambil sama lovelyz sayangnya banyak yg gak buka mata sama talennya Lovelyz,0.9571,0.0,0.734,0.266,pos
6707,i really like how sujeong drag Jin back and Jin is freakin Cute..,0.2247,0.129,0.681,0.19,pos
6708,I was touched for what did soyeon said...that this is only lovelyz can do,0.0,0.0,1.0,0.0,neu
6709,Still trending no.2 ♡♡♡,0.0,0.0,1.0,0.0,neu
6710,My favorite this episode,0.4588,0.0,0.5,0.5,pos
6711,cant stop watching this,0.2235,0.0,0.614,0.386,pos
6712,this is really their color,0.0,0.0,1.0,0.0,neu
6713,watching this stage makes me smile without realizing it,0.3612,0.0,0.762,0.238,pos
6714,this is definitely my favorite performance of yesterday's episode,0.6908,0.0,0.551,0.449,pos
6715,People dare to say they are lipsync.. OH MY the clownery ,0.0,0.0,1.0,0.0,neu
6716,OMG BABYSOUL DAMN CUTE,0.0772,0.351,0.26,0.39,pos
6717,I seriously CANNOT with Mijoo ,-0.1779,0.362,0.638,0.0,neg
6718,"KEI IS SO CUTE AT 1:16 
SWINGING HER HEAD AND FOOT LIKE THAT ❤❤❤",0.8398,0.0,0.6,0.4,pos
6719,The 980 people who disliked this video must be very very bored with their lives.,-0.6566,0.292,0.708,0.0,neg
6720,Lovelyz soooooooo lovely,0.5859,0.0,0.345,0.655,pos
6721,The happy face of the audience  indeed lovely  go lovelyz,0.8176,0.0,0.516,0.484,pos
6722,Honestly this is their best performance on Queendom compared to the last two.,0.802,0.0,0.604,0.396,pos
6723,♡♡♡♡♡♡♡♡,0.0,0.0,1.0,0.0,neu
6724,"LOL everyone ""who was that""
""probably mijoo""",0.5473,0.0,0.629,0.371,pos
6725,"this is so underrated.. no one talked about this perf. all i heard was gidle
this is actually so good and i dont even stan them.. this is one of my favorites among the others along with mamamoo’s!",0.6547,0.059,0.78,0.161,pos
6726,underrated. definitely one of the best final round songs,0.7845,0.0,0.504,0.496,pos
6727,"they literally are the most underrated in the show, and they deserve moreee",0.0,0.0,1.0,0.0,neu
6728,"Not a fan but this is, in my opinion, the best finale song.",0.7445,0.086,0.579,0.336,pos
6729,"Lion, and destiny is a good song but this is just my style, like it so much, i hope lovelyz comeback with the kind of song",0.8579,0.0,0.689,0.311,pos
6730,"I was most impressed with Lovelyz during this show. Not only did they break out and try different styles and genre's, but they slayed while doing it. They didn't care about the criticism and decided to showcase new and different sides of themselves. They definitely branched out the most and challenged themselves the most out of all the groups. I'm so proud of them! The deserve the best. And this song is KILLER!!!!",0.8977,0.101,0.703,0.197,pos
6731,Why baby soul is not famous? Why is she underrated? She has great vocal..,0.6662,0.0,0.745,0.255,pos
6732,Other people dont come here surely bcos they're scare of being amaze by lovelyz and cant stop replaying this song. They must be afraid to admit that lovelyz is good,0.5396,0.141,0.605,0.254,pos
6733,"You all can say that other songs are better and deserve to win, but this song and performance is the one that I keep coming back to the most. 

Edit: Still coming here almost everyday since!",0.5635,0.0,0.877,0.123,pos
6734,Lion and Destiny was wild but Moonlight is stuck in my mind right now,-0.3612,0.161,0.839,0.0,neg
