,comment,compound,negative,neutral,positive,whether_pos_or_neg
6298,"Mamamoo just forgot about the competition, they did everything for their fans, they performed every song like it was their concert. People enjoyed their performances and that's the only thing they wanted. They were like, ""Scrue the competition, we love our fans more,"" and they won. 
They deserved it:)",0.9451,0.0,0.731,0.269,pos
6299,"“They won because they’re popular”
But like they got popular because of??? Talent love",0.948,0.0,0.352,0.648,pos
6300,is no one going to talk about moonbyuls visuals in this.,-0.296,0.18,0.82,0.0,neg
6301,They really deserved the win they give off real singers energy,0.7322,0.0,0.594,0.406,pos
6302,I can’t believe that Hwasa is so strong in this perfomance. Thats why she is a threat.,0.2123,0.165,0.63,0.205,pos
6303,People who didn't think Mamamoo would win Queendom have obviously not seen Immortal Song,0.4696,0.099,0.684,0.217,pos
6304,"Lately in the community there has been a rise in the amount of toxic fans who try to throw disrespect on the names of established artists that have numbers in charts and results to back up their popularity. While at first it may not seem like Mamamoo is that big in comparison to other mainstream girl group idols because they have more yt views than we do, views at the end of the day isn't what will win awards and gain respect in the industry. Gogobebe already broke a lot of Mamamoo and other music records and they will continue to rise- Moo Moo's fanbase grows bigger and bigger every year and Mamamoo only gets better. It's also sad because back in the day no matter what, there was always an attitude in the kpop community that whether you stan them or not, you need to have respect to older established artists. That attitude unfortunately has seemed to stop for artists who came out around the time of Mamamoo, because there are always fans of groups who have existed for a minute who go around disrespecting their legacy like they haven't worked forever for what they have. I believe girl groups like BP, Gidle, etc will make their own amazing marks on music. They have been killing the scene as newer groups up until now. However, they are still new and are growing. A portion of their fans need to stop letting views and online popularity go to their heads and be respectful towards older established artists instead of dragging them like they haven't worked for years to build the legacy they have now.",-0.0803,0.108,0.791,0.101,neg
6305,Tonight I dreamed they had a MV for Destiny.  Hip is a masterpiece but I can't understand that they haven't promoted with Destiny since Queendom :(,-0.6483,0.241,0.669,0.09,neg
6306,"trying to discredit their win by saying they are popular is pointless, how do you think they got popular? certainly not for their lipsyncing skills",0.8957,0.0,0.64,0.36,pos
6307,Hopefully they can perform Destiny again in the rest award ceremonies of this year.,0.7351,0.0,0.659,0.341,pos
6308,So they won the show with just a B-side track of their upcoming album? PERFORMANCE QUEENS,0.6096,0.0,0.779,0.221,pos
6309,y'all complaining because mamamoo won is because of they're popular. where did they got their popularity? *from their talent dear*,0.891,0.062,0.514,0.425,pos
6310,Is no one gonna talk about how their new hairstyles suit them so much especially wheein and moonbyul,-0.296,0.115,0.885,0.0,neg
6311,Mamamoo: *Autotune who? Never heard of her.*,0.0,0.0,1.0,0.0,neu
6312,ok for real their stage presence is UNMATCHED. they just exude confidence and power.... and DAMN THOSE VOCALS,0.0088,0.219,0.561,0.22,pos
6313,"no one:
absolutely no one:
moonbyul: kill us with that new hair and intense gaze",-0.8316,0.425,0.514,0.061,neg
6314,the only thing i hate about mamamoo's music is that it ends,-0.5719,0.27,0.73,0.0,neg
6315,I lost interest in Kpop 8 years ago. First group in 8 years to catch my attention,0.1779,0.133,0.694,0.173,pos
6316,"When people talk about MAMAMOO winning cause they are popular. You could say that, but in case you didn't know MAMAMOO started from the bottom. They once performed with only a few people and most of them were close friends and family of Mamamoo. So, yes maybe u could say that, but that POPULARITY your talking about is fairly gained by MAMAMOO themselves it didn't happened just in one clicked. They worked hard as hell and show people what they are capable even if they weren't the ""idol image"" people are used to. Furthermore, their fans, us moomoos especially kmoomoos. WOrk hard ass fuck. We promote hard, we vote hard and we show how much we love MAMAMOO even if we still aren't as big of a fandom as once, blinks or armys, we still manage to help promote our girls, like I even created a Instagram Mamamoo fan acc to support them. So rather than spreading hate, I am kindly asking you to SHOW AND SUPPORT YOUR FAV AS MUCH AS YOU CAN. CAUSE YOU SPREADING HATE DOESN'T HELP THEM WIN. Your wasting your time just hating and hating, when you could have been voting, streaming and supporting your idols hard af.
.
Edit: THANK YOU SO MUCH FOR The LIKES and Noticing this comment. Lets spread LOVE. ""BLESS LIFE AND CARRY KNOWLEDGE""",0.9901,0.172,0.548,0.28,pos
6317,I really respect how they sing live. Their vocal is not a joke. Four of them create a perfect harmonies when they sing.,0.8626,0.067,0.529,0.405,pos
6318,"""Set you freeee"" Wheein- 2019",0.0,0.0,1.0,0.0,neu
6319,"this is not a song, this is an anthem",0.0,0.0,1.0,0.0,neu
6320,"We deserved a MV, please I want this song popular as this is a masterpiece",0.8591,0.0,0.432,0.568,pos
6321,Use to play Imagine Dragon’s song to boost myself in the morning... now destiny helps me ,0.7717,0.0,0.628,0.372,pos
6322,This isn't even an official comeback song yet it slayed more than that.,0.0,0.0,1.0,0.0,neu
6323,Such a wonderful performance! I was still wondering why this vid haven’t hit 10m views yet...,0.6114,0.0,0.765,0.235,pos
6324,"The song is a killer, these girls have a strong voice and they were probably a little too much for that stage.",-0.25,0.175,0.691,0.134,neg
6325,I thought they where speaking a bit of German at the start. When they said “it’s been” I thought that said “Ich bin”. lmao I’m stupid but I can’t unhear it now....,0.0644,0.072,0.848,0.08,pos
6326,I legit cried in Solar's part like I just love them so much. Take care of our girls,0.8207,0.105,0.485,0.41,pos
6327,"This is how many times you fell in love with MAMAMOO 
↓
↓
↓",0.6369,0.0,0.704,0.296,pos
6328,"MAMAMOO is a pure talent, stage presence and that charisma all in one. No one should dare to ask why again or to diss them why they won. TALENT!",0.8452,0.06,0.657,0.283,pos
6329,"i loved gidles song and perf but MMM deserved this win, they are unrivaled in talentry when it comes to girl groups. idgaf about sales, popularity, views all that bs, they won through pure talent and deserves every bit of this",0.9738,0.0,0.618,0.382,pos
6330,"choreographer: how many people do you wanna use as chairs?
mamamoo: yes",0.4019,0.0,0.803,0.197,pos
6331,Their voices are their biggest weapons to conquer everything.,-0.4404,0.266,0.734,0.0,neg
6332,International moo moos waiting for world tour be like : i can wait forever ,0.3612,0.0,0.815,0.185,pos
6333,"Did I just witness a masterpiece?!?! Good Lord, this performance is flawless!",0.9106,0.0,0.378,0.622,pos
6334,"I just realized that in all Mamamoo live performances, they never had a grand stage as other groups had. I can only think of a piano, a pole, a chair and backup dancers?80% relies on their vocals and stage presence alone. And yet, they still managed to have one of (if not the) most energetic and impactful performances of any live shows.
TRUE QUEENS....",-0.3756,0.11,0.835,0.055,neg
6335,DONT LOOK AT WHEEIN’S EYES. IT’S A GRAVE MISTAKE. I’M UNDER HER SPELL NOW,-0.6124,0.312,0.688,0.0,neg
6336,Wheein's wholeass look left me speechless. Her best one yet.,0.6369,0.0,0.682,0.318,pos
6337,"people who comment that mamamoo don't deserve the win are probably tone deaf. srsly, if the standards for this contest is all about stage presence and elaborate stages, then i'd rather watch the victoria secret fashion show. please, mamamoo won this because of pure talent  that's why they are called ""singers"".",0.6935,0.052,0.798,0.149,pos
6338,"2:41 is my favvvv : DESTINY MAKES ME CRY, DESTINY MAKES ME SMILE",-0.1531,0.225,0.586,0.189,neg
6339,"Why is Moonbyul such a girl crush
i cant",-0.1531,0.211,0.789,0.0,neg
6340,Any  moomoo whos happy Mamamoo won  ‍♀️,0.8126,0.0,0.403,0.597,pos
6341,their stage presence just amazing making ma forehead cant chill,0.5859,0.0,0.703,0.297,pos
6342,"Finally, the most talented ones win",0.8251,0.0,0.343,0.657,pos
6343,"1st perf: Introduction song
2nd perf: Solo stages
3rd perf: Song for Moomoos
4th perf: Ending song
Lol Queendom is not a competition for Mamamoo. They just joined to have a looooong concert. ",0.4215,0.0,0.915,0.085,pos
6344,i mean they even connected with the audiences too,0.0,0.0,1.0,0.0,neu
6345,Only mamamoo will engage with the audience in a competition XDD queens will always be queens,0.34,0.0,0.854,0.146,pos
6346,Who’s addicted to Wheein’s “set you free” ‍♀️,0.0,0.0,1.0,0.0,neu
6347,"Mamamoo always makes sure that the audience is having fun,",0.6808,0.0,0.588,0.412,pos
6348,At first i don't know why my daughter is so addicted to this group they're just a group of singers now i see why she like this group so much they have great vocal,0.765,0.0,0.815,0.185,pos
6349,They can sing. That's why mamamoo os different than all competitors,0.0,0.0,1.0,0.0,neu
6350,Mamamoo only need microphones as their props... and hyejin’s hat,0.0,0.0,1.0,0.0,neu
6351,they win because they have a talent,0.765,0.0,0.377,0.623,pos
6352,I hope they perform this at least t one award shows.,0.7506,0.0,0.522,0.478,pos
6353,this is officially the coolest shit this 2019,-0.5574,0.34,0.66,0.0,neg
6354,"I’m sure this would be such a memorable ending performance that everyone can enjoy. Put the competition aside, let’s just have fun and enjoy a wonderful performance!",0.9432,0.0,0.556,0.444,pos
6355,DESTINY is just a b-side song from their 2nd full album and look what they have achieved with it. Cant wait for their title song HIP next week!,0.0,0.0,1.0,0.0,neu
6356,"2:10
Mamamoo : Uri gyeolgok dashi manna unmyeongiosshi
Me : *uridkgjsnffjxsjfkfkdjffdjfkfyosshi*",0.0,0.0,1.0,0.0,neu
6357,"Their love to us moo moo make them win.. They always mention our moo moo instead of our fan.. And never forget to mention moo moo in their speech..
My fav word:
""Uri moo moo deul""",0.8345,0.0,0.788,0.212,pos
6358,"3:55 this what a performance is 
THIS IS HOW YOU MAKE GREAT AND MEMORABLE PERFORMANCE.
They always involve the audience in their performances that why everyone remembers and loves them.
Audiences Hype them up and they do the same.",0.8602,0.0,0.808,0.192,pos
6359,"Now I know why they won. This was the last video I watched. Their artistry, power, and charisma is off the roof. They are not just idols, they're performers. It doesn't need any extravagant background, their voices makes the stage. They are so powerful internally, you can see it in their eyes. They are here to win. They deserved it. :)",0.9339,0.0,0.796,0.204,pos
6360,I really admires singers who can dance while holding mics cause I know it’s hard holding something in the hand while dancing is just not natural,0.5397,0.119,0.678,0.203,pos
6361,I swear to god they’re the best at engaging with the audience this is one of the reason why i love them soo much,0.9136,0.039,0.547,0.415,pos
6362,"They don't eat Cd. 
They eat the entire studios. 
Even their Live perf sounds better than studio version.
REAL QUEEN PERIOD.",0.4404,0.0,0.873,0.127,pos
6363,oh no Solar 3:01 got scared for a second there,-0.6249,0.421,0.579,0.0,neg
6364,"Some people will say Mamamoo won because they have a big fandom. Some will say they won because Mnet messed up with the votes. But anyone who gives this performance an unbiased look can see it's absolutely awesome. The final round had many great (really great) performances, it's not like Mamamoo was way above all the others, but they had a full package (sass, choreo, vocals and the featuring of the audience), so if they won, it's because they definitely deserved it.
EDIT. Wow. Didn't realize this comment was going to bring all this. To all the moomoos, just stop paying attention to the haters. They don't deserve it, and it's not like you're going to change anyone's mind. It's like talking to a wall, and it brings a whole bunch of negativity. Let's just focus on the positive, that is, Mamamoo's win, and the talent and hard work we KNOW they put forward. To those who say Mamamoo robbed 1st place and didn't deserve it, I'm sorry your faves have such immature, disrespectul fans, but it's not my mission in life to fix people. Go your own way.",0.9602,0.107,0.728,0.166,pos
6365,Quuen Hwasa everyone✨,0.0,0.0,1.0,0.0,neu
6366,"3:12
I see nobody talking about solar's deep voice, holy crap, that hidden talent is so underrated",0.0516,0.134,0.722,0.144,pos
6367,"I always get watery eyes while watching their live performances, they're just so powerful :D",0.8371,0.0,0.602,0.398,pos
6368,"Haters or unreasonable people: MMM can't dance
Yes they can and they're really good at it. They know what kind of dance suit their song best so they can bring out LIVE singing without getting out of breath while dancing. I love their freedom on stage, how they interact with fans while singing.
EDIT: THEY'RE NOT USING HAND MIC FOR THE FIRST TIME ON THEIR COMEBACK ""HIP"" AND STILL HAVE STABLE VOCALS, TAKE THAT HATERS!!",0.8293,0.13,0.671,0.199,pos
6369,at 4:08 you can see's hwasa's gorgeous smile; you can tell that she's actually enjoying the stage so much,0.872,0.0,0.618,0.382,pos
6370,"I was battling with my brain for so long and didn't watch the final performance until now of Mamamoo and G-Idle when I found out that why didn't G-idle win? Like why? But after watching this performance, if I were part of the judging too, I love G-idle I do, they're my bias but, Mamamoo, YOU ARE THE QUEEN. I'M NOT GONNA ARGUE ANYMORE.

Ps. Don't use the ""they are famous"" line for their win, well, gotta ask yourself why they're famous in the first place, and try to rewatch EVERY final performances of all contestants, you need light and Mamamoo wore white for ya'll to see.",0.1352,0.095,0.829,0.076,neg
6371,Always give me goosebumps everytime I watch,0.0,0.0,1.0,0.0,neu
6372,"i have goosebumps EVERY time i listen to this
real vocal queens ",0.0,0.0,1.0,0.0,neu
6373,"OMG YOU GUYS SO COOL, I'M CRYING RN, SORRY FOR LATE EONNIES CUZ I HAVE EXAM 1 WEEK AGO NO MATTER WHAT I ALWAYS LOVE YOU ARE AND CONGRATULATIONS FOR WINNING THE COMPETITION!!! LUVLUV✨",0.8808,0.149,0.501,0.35,pos
6374,THE VOCALS DAMN!!  STAN TALENT STAN MAMAMOO!!!,0.3111,0.231,0.429,0.34,pos
6375,Bruh Mamamoo made it their own concert,0.0,0.0,1.0,0.0,neu
6376,"I think the one thing that I truly love and appreciate about Mamamoo is their attitude. You can see the dedication they have for their artistry and music as well as their fans who are there for the same thing. Their vocals are always on point, they're great dancers and their stage presence is always top notch. Not a single one of them is lacking. On top of that instead of doing the weak one song come back Mamamoo comes back with an album. It is truly satisfying as a fan to be able to listen to more than one or two songs. It is always disappointing having to wait so long for another comeback/song with other groups. It is very easy to lose interest in a group that way. Mamamoo should be an example to others of what will work long term. With the way that they are doing things I can see them remaining and striving in the industry for a very long time.",0.9717,0.048,0.77,0.182,pos
6377,"They are singers. Performer. Dancing is just for them to round the whole thing up. 
I hope they perform this on MAMA. This song is made to be performed on a big stage with a crowd singing along.
EDIT: hello ladies and gents. thanks for the likes. i'm taking this as 1900+ people agree with me. cool.
i just watched everyone else's performance and i would like to add something:
I'm staying by what i said. i guess the only one from the other groups who could have compete with mamamoo was g-idle. they had a great set design and theme and the main point of the song was very fitting for the show. they also had some good vocals moment here and there.
however, even now after watching the others, i'm not surprised mamamoo won. 
if you compare the other groups and these two, the others were (noticeable) weaker. and i'm not talking specifically about vocals or dance or whatever, i'm talking about their performance as a whole.
g-idle did a great show. the dancers, the thrones. 
mamamoo just had their dancers and incorporated the audience. no extra props. a little bit of background changes on the screen behind them. and well the camera but i don't it did a lot for the performance. 
they did less show off and just performed as they usually do. 
queens comeback is nov 14th.",0.8647,0.03,0.886,0.084,pos
