,comment,compound,negative,neutral,positive,whether_pos_or_neg
6231,The best live girl group performance in history of kpop,0.6369,0.0,0.682,0.318,pos
6232,Best k pop girls group ❤,0.6369,0.0,0.417,0.583,pos
6233,"2:30
Soojin is crying..so sad this song..and so scary..but i'm not scary...",-0.4767,0.22,0.78,0.0,neg
6234,They came with this and then Lion... Awesome.,0.6249,0.0,0.631,0.369,pos
6235,"2:30 , Oooooh Soojin , a I'm so sad, she is a amazing actress",-0.0493,0.253,0.507,0.241,neg
6236,2:32 honestly just give soojin an acting role already,0.4588,0.0,0.727,0.273,pos
6237,MINNIE IS PHENOMENAL. ALSO EVERYONE!,0.0,0.0,1.0,0.0,neu
6238,Someone give them an oscar,0.0,0.0,1.0,0.0,neu
6239,Omg...they are women in red!!,0.0,0.0,1.0,0.0,neu
6240,"The way Soojin's eyes got teary, her lips trembled, and let out a deep breath as she wiped her lipstick truly portrait a desperate and deeply hurt person. Everything about it was perfect I keep replaying it!",-0.1986,0.191,0.659,0.15,neg
6241,Minne was fascinating!!!! ❤️❤️❤️❤️,0.0,0.0,1.0,0.0,neu
6242,Why is no one talking about Yuqi????????????,-0.4871,0.345,0.655,0.0,neg
6243,This should be No.1 !!!,0.0,0.0,1.0,0.0,neu
6244,I will g_idle 4ever come back ,0.0,0.0,1.0,0.0,neu
6245,gidle did THAT and yall are STILL sleeping on them,0.0,0.0,1.0,0.0,neu
6246,I replayed n+1 time OMG ,0.0,0.0,1.0,0.0,neu
6247,"0:12 YOU DARE
0:48 0:57 1:13 1:26 1:44 1:46 wedding rings being only accessories
2:59 o god the dancers
the level of details are out of bounds",0.2732,0.0,0.923,0.077,pos
6248,We already knew this was good,0.4404,0.0,0.633,0.367,pos
6249,3:40 yuqi's eyes.,0.0,0.0,1.0,0.0,neu
6250,*THE ALWAYS GIVES ME GOOSEBUMPS WAHHHH*,0.0,0.0,1.0,0.0,neu
6251,"Was never into K-pop girl group but must say I am waiting for them to perform this song & lion @mma @mama every award shows, their sunbaenims need to learn from them. Cute concepts are outdated it's time for some reality",0.8674,0.0,0.809,0.191,pos
6252,this is literally a work of art,0.0,0.0,1.0,0.0,neu
6253,I want to see Park Bom's reaction to this performance!! Lol,0.5696,0.0,0.631,0.369,pos
6254,DANG!!! i will thanks for cube if gidle perform this on mama,0.5826,0.0,0.726,0.274,pos
6255,"Minnie and Soojin's expression are the best, gives me chills to the bones",0.6369,0.0,0.741,0.259,pos
6256,Soyeon ❤️,0.0,0.0,1.0,0.0,neu
6257,2:33 anyone noticed her teary eyes?,0.0,0.0,1.0,0.0,neu
6258,This is magnificent!,0.636,0.0,0.323,0.677,pos
6259,Soyeon rapp is deep and i can feel the emotion in it..,0.0,0.0,1.0,0.0,neu
6260,"Finally they sing this song in stage! For me, that's really great performance!",0.7164,0.0,0.707,0.293,pos
6261,We got so many webtoons make into movie. Can we get this song too?? The story line and concept are insanely great.,0.6662,0.0,0.825,0.175,pos
6262,Minnie est juste extraordinaire !!! Superbe performance ,0.0,0.0,1.0,0.0,neu
6263,This is awesome! ,0.6588,0.0,0.313,0.687,pos
6264,"Lion was a great performance, but I feel like this performance is the one ....this is truely different.",0.7003,0.0,0.707,0.293,pos
6265,SOOOOJINNN,0.0,0.0,1.0,0.0,neu
6266,Seriously MAMA GIDLE DESERVE FEMALE DANCERS WIN ...,0.5904,0.139,0.49,0.371,pos
6267,"i’m a moomoo but i still cant get over this performance. it gave me goosebumps, mixed feelings, captivated, and hooked. safe to say that i’m starting to listen to (g)i-dle now and i’m in love",0.9331,0.0,0.697,0.303,pos
6268,"Soojin's eyes - Let me out
Minnie's eyes - I'm dead inside
Soyeon's eyes - Psycho
Yuqi's eyes - I'm tired
Miyeon's eyes - I'm used to it
Shuhua's eyes - I'm still trying",-0.802,0.217,0.783,0.0,neg
6269,This is amazing ,0.5859,0.0,0.345,0.655,pos
6270,Hwasa lookin like she's ready to throw hands at anyone who comes near her just sends every goddamn time,0.2263,0.129,0.664,0.207,pos
6271,I REFUSE TO BELIEVE THEY DEBUTED *LAST YEAR*,-0.296,0.268,0.732,0.0,neg
6272,It has been a long time since I've been this captivated by a performance. Truly a piece of art.,0.7096,0.0,0.704,0.296,pos
6273,2:43 hit hard Soojin's such an incredible performer,-0.1027,0.167,0.833,0.0,neg
6274,How soyeon love to interact with floor,0.6369,0.0,0.588,0.412,pos
6275,They’re the queen of this stage,0.0,0.0,1.0,0.0,neu
6276,"Every (g)idle stage, my face 3:06",0.0,0.0,1.0,0.0,neu
6277,"2:51 female version of suga is that you?  that girls, just wow. They deserve to be famous like twice or blackpink.",0.743,0.0,0.751,0.249,pos
6278,still gives me chills,0.0,0.0,1.0,0.0,neu
6279,Such a unique group they are. IN LOVE IT ,0.7125,0.0,0.587,0.413,pos
6280,idk how i ended up crying,-0.5423,0.6,0.4,0.0,neg
6281,I already get scared;—;,0.0,0.0,1.0,0.0,neu
6282,Soyeon is creative AF,0.4404,0.0,0.508,0.492,pos
6283,Soojin and Shuhua are both so gorgeous. I really wish to hear their voices more,0.8546,0.0,0.589,0.411,pos
6284,Omfg minnie's face expressions...,0.0,0.0,1.0,0.0,neu
6285,I get goosebump watching this,0.0,0.0,1.0,0.0,neu
6286,3:05 Shocked,-0.3182,0.697,0.303,0.0,neg
6287,Eng sub? where? I can't find it!!!,0.0,0.0,1.0,0.0,neu
6288,my favourite performance ever,0.0,0.0,1.0,0.0,neu
6289,Jinja i got goosebumps,0.0,0.0,1.0,0.0,neu
6290,this is art,0.0,0.0,1.0,0.0,neu
6291,"i love this past 4:06 Minnie  love you so much
รักหนูที่สุดเลย",0.8555,0.0,0.488,0.512,pos
6292,THEY DID THAT OMFGSGSHSH,0.0,0.0,1.0,0.0,neu
6293,soojin♥️,0.0,0.0,1.0,0.0,neu
6294,SOOJIIIIIIN gave me creeps in a good way ,0.4404,0.0,0.674,0.326,pos
6295,"Okay G(I) dle, I'm not gonna mess with you",0.4606,0.0,0.636,0.364,pos
6296,Esto me emocionó ;-;,0.0,0.0,1.0,0.0,neu
6297,God! Minnie's visual!,0.3987,0.0,0.427,0.573,pos
6298,Soyeon extremely likely to have depression,-0.5719,0.425,0.575,0.0,neg
6299,Perfeitas ,0.0,0.0,1.0,0.0,neu
6300,THIS PERFORMANCE IS SO LIT WOWWWWW,0.0,0.0,1.0,0.0,neu
6301,K-drama Application?,0.0,0.0,1.0,0.0,neu
6302,I love them sm!!,0.6988,0.0,0.295,0.705,pos
6303,*senior group is watching*,0.0,0.0,1.0,0.0,neu
6304,"mamamoo and gi-dle are the only girl groups i approve in kpop Gen 3, they work so hard and so talented!",0.4622,0.079,0.758,0.164,pos
6305,minnie reminds me so much of sunako from yamato nadeshiko,0.0,0.0,1.0,0.0,neu
6306,omg this is crazy good,0.128,0.289,0.361,0.349,pos
6307,Why is this lowkey scary tho...,-0.4939,0.39,0.61,0.0,neg
6308,4:34 ????? her face...,0.0,0.0,1.0,0.0,neu
6309,"3:06
3:21",0.0,0.0,1.0,0.0,neu
6310,Miyeon真的美哭,0.0,0.0,1.0,0.0,neu
6311,I will never get tired of saying this. (G)I-DLE is kpop’s best girl group and it’s my opinion. No one is doing it like them. This was so impressive. No words can describe how amazing this was.,0.9293,0.087,0.574,0.339,pos
6312,"*It was that moment when she knew*
.
.
.
.
.
*she have to stan*",0.0,0.0,1.0,0.0,neu
6313,Wooowwwwwwwwww,0.0,0.0,1.0,0.0,neu
6314,2:55 merindinkk,0.0,0.0,1.0,0.0,neu
6315,Soojin needs to be an actress omg,0.0,0.0,1.0,0.0,neu
6316,❤❤,0.0,0.0,1.0,0.0,neu
6317,"Yuqi is no longer cute, she's scary now.",-0.34,0.403,0.373,0.224,neg
6318,"Soojin, Minnie & Soyeon know how to portray different emotions through their faces, body's and expressions perfectly. 
Hands up for Yuqi, Shuhua & Miyeon too cause they did their best and still killed it!♡",0.636,0.107,0.687,0.206,pos
6319,Miyeon ,0.0,0.0,1.0,0.0,neu
6320,Oh my god this is incredible performance !!!!!,0.5053,0.0,0.682,0.318,pos
6321,Future Actresses?,0.0,0.0,1.0,0.0,neu
6322,*GOOSEBUMPS*,0.0,0.0,1.0,0.0,neu
6323,Ok everyone i need the name of the progam please tell me OMG!! GI(D)LLE OMG Girls YoU SLAYED IT,0.6229,0.0,0.759,0.241,pos
6324,"After I watched all the performances, I was sure they will be the winners. their performance is incredibly crazy, how they got the 4th place!! :(",-0.1967,0.196,0.633,0.171,neg
6325,That expression on Hwasas face lol,0.4215,0.0,0.641,0.359,pos
6326,G idle..... i love youuu,0.6369,0.0,0.323,0.677,pos
6327,G idle..... i love youuu,0.6369,0.0,0.323,0.677,pos
6328,need to be ost. but what kdrama?!?,0.0,0.0,1.0,0.0,neu
6329,Yuqi's little smirk @ 1:44 tho,0.0,0.0,1.0,0.0,neu
6330,G-idle so amazing,0.624,0.0,0.328,0.672,pos
6331,6 the power Lion mv,0.0,0.0,1.0,0.0,neu
6332,"So.. YOU GUYS ARE SCARING ME BUT WHO'S CARE, GIDLE DESERVE SOMETHING MORE I NEVER EXPECTED YOU GUYS WILL BE SO GOOD IN ACTING OMG THAT STARE THAT SMIRK THAT TEARY EYES THAT LOST STARE THO WOAHHH I'M DIE. I LOVE YOU GUYS, I LOVE YOU GUYSSS A LOTTTTT",0.9507,0.168,0.497,0.336,pos
6333,4.07 In​ my​ opinian minnie​ so​ beautiful​,0.0,0.0,1.0,0.0,neu
6334,in the beginning soyeon looked like sorn. I cant be the only one who saw it,0.3612,0.0,0.848,0.152,pos
6335,This was my most favorite Idle performance in Queendom. Its just sooooo good!!,0.7768,0.0,0.619,0.381,pos
6336,My face: 3:06 - 3:07,0.0,0.0,1.0,0.0,neu
6337,i cant stop watching this,0.2235,0.0,0.614,0.386,pos
6338,G-idle best ❤their performance awoesum and their expressions,0.6369,0.0,0.625,0.375,pos
6339,oml this is beautiful-,0.5994,0.0,0.435,0.565,pos
6340,2:31  I’m done❤️❤️❤️,0.0,0.0,1.0,0.0,neu
6341,1:19,0.0,0.0,1.0,0.0,neu
6342,2:32 this made me shock. Soojin's facial expression is not a joke,-0.5405,0.333,0.667,0.0,neg
6343,THIS IS THE REASON WHY WE MUST STAN GIDLE YOU GUYS,0.0,0.0,1.0,0.0,neu
6344,Too much inspiration i got from this,0.5267,0.0,0.595,0.405,pos
6345,Soyeons rap part tho omg,0.0,0.0,1.0,0.0,neu
6346,They are actually pushing the limits on how KPOP can present itself and I fucking love it,0.6697,0.0,0.77,0.23,pos
6347,*4:33** I’m sorry but my god is she even real? like this a real human being!!! She looks like a Barbie or an anime girl like holy shit She’s not just pretty she’s BEAUTIFUL!!!!! wowieeee*,0.6219,0.193,0.53,0.277,pos
6348,I can't this is the best,0.6369,0.0,0.488,0.512,pos
6349,ชอบมากกกกกกก มีความหลอน ทุกคนคือแสดงได้ดี ปลื้ม,0.0,0.0,1.0,0.0,neu
6350,soojin's expression when she smudged her lipstick was so heartbreaking and beautiful.,0.0766,0.214,0.555,0.231,pos
6351,Armpits cleaner than my life,0.1779,0.0,0.702,0.298,pos
6352,Lion and this,0.0,0.0,1.0,0.0,neu
6353,GOOSEBUMPS MEEENNNN,0.0,0.0,1.0,0.0,neu
6354,"Who here after watch True Damage-GIANT?
LIKE⬇️♥️",0.4215,0.0,0.682,0.318,pos
6355,Omg what is this?  you guys are amazing. I hope for your more success ,0.8932,0.0,0.483,0.517,pos
6356,Minnie looks like a hunted doll ,0.3612,0.0,0.615,0.385,pos
6357,BISH BISH BISH ...MAMA PLEASE INVITE GIDLE.....THEY DESERVE WIN,0.7717,0.0,0.438,0.562,pos
6358,Best actress soyeon. The harley quinn and joker of idle.,0.6908,0.0,0.584,0.416,pos
6359,3:06 the most scariest part of this song ever. Should be included in the mv,0.0,0.0,1.0,0.0,neu
6360,Best song of g idle♡,0.6369,0.0,0.417,0.583,pos
6361,best performance throughout the show,0.6369,0.0,0.488,0.512,pos
6362,Yuqi ,0.0,0.0,1.0,0.0,neu
6363,Beyong amazing,0.5859,0.0,0.208,0.792,pos
6364,what song is this..they made it really amazing,0.624,0.0,0.631,0.369,pos
6365,má đỉnh v~,0.0,0.0,1.0,0.0,neu
6366,มินนี่สวยมว๊ากก,0.0,0.0,1.0,0.0,neu
6367,THEY SCARED ME...BUT THEY SO GOOD❤❤❤,-0.4404,0.367,0.633,0.0,neg
6368,my favorite performance in the whole program,0.4588,0.0,0.667,0.333,pos
6369,OH MY GOD MINNIE,0.2732,0.0,0.588,0.412,pos
6370,Watching Queendom I just feel greedy for more (g)idle performances they remind me so much of 2ne1 being so experimental and all about performance over being just pretty I can't wait to watch them grow.,0.2263,0.063,0.849,0.088,pos
6371,Soojin face.. GIRL U TAKE ME. Iove this performance.,0.0,0.0,1.0,0.0,neu
6372,"im literally shookt of yuqi's facial expressions and stage presence, it's impressive",0.5106,0.0,0.769,0.231,pos
6373,<3,0.4404,0.0,0.0,1.0,pos
6374,❤❤❤❤❤,0.0,0.0,1.0,0.0,neu
6375,I want them to perform this to MAMA and award shows lmao,0.8271,0.0,0.479,0.521,pos
6376,"Although it’s about (G)i-dle,but Mimi’s reaction is the best moment",0.6369,0.0,0.682,0.318,pos
6377,ในเม้นมีคนชมมินนี่เยอะแยะเลยยยย ดีใจแทนมากจริงๆ T////T  เวทีนี้มินนี่คือสวยมากๆยอมแล้วทูลหัวววว,0.0,0.0,1.0,0.0,neu
6378,gidle put so much effort and art in their music and performances. honestly no one can do it like them!,0.5562,0.088,0.68,0.232,pos
6379,g idle = quenns = lions= little girls = my live ❤❤❤,0.0,0.0,1.0,0.0,neu
6380,That scary but playful smirk  1:44,0.4118,0.211,0.402,0.387,pos
6381,YuQi is the best♡,0.0,0.0,1.0,0.0,neu
6382,*tHIS IS GOLD*,0.0,0.0,1.0,0.0,neu
6383,yuqi smirk 1:43,0.0,0.0,1.0,0.0,neu
6384,YALL SWERVE BC WE BOUTTA GET SOMETHING AMAZING IN MMA AND MAMA,0.5859,0.0,0.743,0.257,pos
6385,"=
The sickest girlgroup performance i ever watched damn...",0.0,0.0,1.0,0.0,neu
6386,"se volvió en mi canción favorita...es totalmente sorprendente..
a quien mas le gusta ??'....jajajjaa a todos..",0.0,0.0,1.0,0.0,neu
6387,3:06,0.0,0.0,1.0,0.0,neu
6388,Qué onda los subtítulos en español SKSKSKD,0.0,0.0,1.0,0.0,neu
6389,"omg Minnie làm tui sốc quá, ai mà ngờ được 1 người offcam ngơ ngơ thế mà oncam lại đỉnh dữ vậy",0.0,0.0,1.0,0.0,neu
6390,"They Should've Won!
what happened?!
why they didn't won!!

the emotion.
stage prescence.
is amazing",0.7697,0.127,0.507,0.366,pos
6391,تعبتتت من جمممااالهم♥️,0.0,0.0,1.0,0.0,neu
6392,No one is talking WHY (G) IDLE didnt get to TOP 2.,-0.5162,0.302,0.698,0.0,neg
6393,I forgot the original soundtrack,0.3182,0.0,0.566,0.434,pos
6394,ART.,0.0,0.0,1.0,0.0,neu
6395,I'm gonna stan this group yall ✊,0.0,0.0,1.0,0.0,neu
6396,This is so much more powerful than lion,0.5198,0.0,0.676,0.324,pos
6397,I love it,0.6369,0.0,0.192,0.808,pos
6398,04:07,0.0,0.0,1.0,0.0,neu
6399,I’m really proud of them  this was one of the best performances on queendom give it a year or two and those girls will be the queens of KPOP for sure ,0.8718,0.0,0.732,0.268,pos
6400,not doing the conventional GG song! I STAN !,0.5449,0.0,0.63,0.37,pos
6401,I really like this performance  goosebumps,0.4201,0.0,0.589,0.411,pos
6402,2:27 4:06,0.0,0.0,1.0,0.0,neu
6403,"funny how idle performance are always trending and getting the most views but still not getting 1st. dont talk about being overrated bc idle arent overrated and their perf are always a high quality content that people can appreciate.
Edit: im not saying mamamoo didnt deserved the title goddamit",0.6705,0.0,0.893,0.107,pos
