,comment,compound,negative,neutral,positive,whether_pos_or_neg
7088,"CHANMI OMG!!!! SO INCREDIBLE!!! ❤️❤️❤️❤️❤️ The best part, iconic part, ledendary part!!!! Fighting AOA, Get your full potential!!!",0.5951,0.105,0.67,0.225,pos
7089,This song is absolute bomb! I'm deffo a fan after Queendom ,-0.2942,0.253,0.58,0.167,neg
7090,can I have other queendom group reaction to this performance ,0.0,0.0,1.0,0.0,neu
7091,"AOA, G-IDLE AND OMG ARE THE BEST STAGES EVER. BUT ALL 6 GIRL GROUPS HAS THE BEST PERFORMANCES! ",0.8655,0.0,0.633,0.367,pos
7092,"Oh my..... even just listening song before chanmi’s part, I already loving the concept, makeup, costume, dancers! Until chanmi’s part, I’M SO WOWWWWWWWW
i just fall in love to AOA AGAIN!!!
WELL DONE GIRL!!!!! You girls had my vote!!!",0.9201,0.0,0.738,0.262,pos
7093,Thank you Queendom for making me a huge fan of AOA now,0.7269,0.0,0.53,0.47,pos
7094,These girls are just badasses! I love this concepts,0.6696,0.0,0.609,0.391,pos
7095,Watching this made me realized..I miss AOA so much..,-0.1531,0.167,0.833,0.0,neg
7096,"que que isso em, foda dms ",0.0,0.0,1.0,0.0,neu
7097,I can't stop watching the fight scene it's just so good!!,0.5593,0.164,0.443,0.393,pos
7098,omg this is amazing,0.5859,0.0,0.441,0.559,pos
7099,3:34 god i wish that were me,0.5859,0.0,0.455,0.545,pos
7100,Everythings so good ❤️,0.4927,0.0,0.484,0.516,pos
7101,This was the best performance amazing AOA~!!!,0.8713,0.0,0.36,0.64,pos
7102,I love this AOA drop it ,0.4767,0.226,0.323,0.452,pos
7103,Wow! I love everything about this song and their performance. Great job AOA!!! ,0.9357,0.0,0.404,0.596,pos
7104,Never regret stanning AOA still slay like always,0.5903,0.0,0.554,0.446,pos
7105,IDK I JUST LOVE THIS PERFORMANCE SO MUCH. THIS IS WHAT AOA NEEDS. THE CONCEPT THAT AOA NEEDS.,0.5859,0.068,0.728,0.204,pos
7106,I WISH AOA WON!!! ❤️,0.8671,0.0,0.186,0.814,pos
7107,"As a MooMoo, I have to say that AOA really deserved to win Queendom. I loved Mamamoo’s performance, but AOA have really found an amazing concept for themselves through this show and I’m here for their talent.",0.9358,0.0,0.678,0.322,pos
7108,So does this signal the end of the Bingle Bangle era?,0.0,0.0,1.0,0.0,neu
7109,this show really did wonders for AOA they really showcased what they are capable of and this final stage is just WOW really absolutely magnificent job,0.9119,0.0,0.665,0.335,pos
7110,Damn! Oh hell yeah! Applause!!!,-0.6671,0.585,0.069,0.346,neg
7111,Pasión de gavilanes eeh~~~,0.0,0.0,1.0,0.0,neu
7112,Seolhyunnn smirk so hot,0.0,0.0,1.0,0.0,neu
7113,Jimin look like Lisa,0.3612,0.0,0.545,0.455,pos
7114,3:22 rom pom pom pom pom rom pom pom pom man down,0.0,0.0,1.0,0.0,neu
7115,Love this song a lot,0.6369,0.0,0.417,0.583,pos
7116,"AOA deserves the best apraisal. They have their own style and can make auidences immersed in their style. They have left a remarkable mark in Kpop history.
You are the best.",0.9186,0.0,0.692,0.308,pos
7117,"GENTE, O QUE FOI ISSO PELO AMOR DE DEUS? ",0.6124,0.0,0.636,0.364,pos
7118,Love this song ,0.6369,0.0,0.323,0.677,pos
7119,Sorry is such as an amazing song. I really wanna see Aoa's comeback with a song like Sorry!,0.7177,0.123,0.566,0.311,pos
7120,Chanmi getting her limelight is the best.,0.6369,0.0,0.588,0.412,pos
7121,Is this their own song?? Or just a cover? Omg Seolhyun!!! ❤,0.0,0.0,1.0,0.0,neu
7122,Intro was killing me..,-0.6597,0.595,0.405,0.0,neg
7123,They didn’t win the competition but they achieved so many feats by simply competing alone. They won (back) the hearts of the public and they regained the attention that S.Kor gave them an abundance of years before.,0.714,0.057,0.774,0.17,pos
7124,I will love if AOA continue this concept and music,0.6369,0.0,0.656,0.344,pos
7125,Lie lie = hip hip ❤️,0.0,0.0,1.0,0.0,neu
7126,Great performance   from.AoA love it,0.8519,0.0,0.265,0.735,pos
7127,Wowwww that live action ,0.0,0.0,1.0,0.0,neu
7128,*_They were dressed up as Cowgirls I volunteer as the horse _*,0.0,0.0,1.0,0.0,neu
7129,"You know some shit is about to go down when Jimin says ""AOA DROP IT""",-0.7531,0.331,0.669,0.0,neg
7130,is it just me but seolhyun giving me Pocahontas vibes,0.4767,0.0,0.744,0.256,pos
7131,"Win or lose AOA regain their throne again.
Edit: sorry is now my fav song",0.5859,0.183,0.505,0.312,pos
7132,I didn't expect a cowgirl/wild west concept hearing the song beforehand,0.0,0.0,1.0,0.0,neu
7133,This is one of the catchiest songs of 2019.,0.0,0.0,1.0,0.0,neu
7134,4:26,0.0,0.0,1.0,0.0,neu
7135,"=
Those who says AOA has lost its touch?
Hips never lie, boyz. Hips never lie.
AOA Drop It!",-0.1969,0.127,0.784,0.089,neg
7136,pERFEITAAAAAS PORRA MELHORES PERFORMANCES DO PROGRAMAAAAAA. ansiosa pelo comeback,0.0,0.0,1.0,0.0,neu
7137,Just wow... AOA the best..,0.0,0.0,1.0,0.0,neu
7138,"There's too many iconic moments. From Chanmi's choreographed fighting scene to Jimin's rap to Hyejeong's stare to Yuna's vocals to Seolhyun's out-of-this-world visuals. 
Even with 5 of them, nothing's really missing — though I miss Choa and Mina a lot. But with 5 of them, they're stronger than ever, and you can feel their eagerness to perform once again on the stage.
This is such a majestic performance. They really came back HARD.",-0.4503,0.122,0.807,0.07,neg
7139,Seoulhyun looks like Pocahontas...,0.3612,0.0,0.545,0.455,pos
7140,I never really noticed chanmi IN AOA  before queendom i always knew she was their main dancer but she exceeded my expectations.,0.0,0.0,1.0,0.0,neu
7141,"AOA BETTER THAN ""THE WINNER""",0.7717,0.0,0.309,0.691,pos
7142,Omg really hope to see more of them after thisssss..!! How can everything be so chill but so cool and swag at the same timeeee. Omgggg..!!,0.8048,0.0,0.768,0.232,pos
7143,再次驚豔的AOA。太好看了❤❤❤,0.0,0.0,1.0,0.0,neu
7144,THIS IS SO BEAUTIFUL  if there would be an english version that would be dope because the chorus sounds like the trendy edm music nowadays,0.8465,0.0,0.738,0.262,pos
7145,Jimin is on,0.0,0.0,1.0,0.0,neu
7146,"Seriously this is a bop, Like wow",0.6808,0.155,0.273,0.573,pos
7147,A-O-A DROP IT!,-0.3382,0.545,0.455,0.0,neg
7148,YOU ARE NO.1 IN MY HEART GIRLSSSSS❤,0.0,0.0,1.0,0.0,neu
7149,"I hear ""stuck on love""",0.4939,0.244,0.244,0.512,pos
7150,I hope after this AOA make it new album and comeback soon ❤️,0.4404,0.0,0.791,0.209,pos
7151,This song is so good though.. I *so* can't wait for the music video/comeback performances,0.5777,0.0,0.777,0.223,pos
7152,Finally how AOA was intended to be! ,0.0,0.0,1.0,0.0,neu
7153,I just wanna say Chanmi is so freaking beautiful and gorgeous,0.6769,0.192,0.372,0.435,pos
7154,What i love about Queendom is that we can many potentials hidden and it is very refreshing and  wow factor is so on other level!,0.861,0.0,0.72,0.28,pos
7155,AOA  the comebacks are just so good!,0.6166,0.0,0.598,0.402,pos
7156,Can't wait for their comeback ,0.0,0.0,1.0,0.0,neu
7157,i really love this concept.. AOA drop it,0.5256,0.181,0.431,0.388,pos
7158,It's soooo satisfying to watch it ,0.4588,0.0,0.625,0.375,pos
7159,"It's so cool, wooowAOA",0.3804,0.0,0.536,0.464,pos
7160,"THANK YOU SO MUCH AOA :)
Welcome new fan, your decision is absolutely right.",0.9092,0.0,0.445,0.555,pos
7161,"Every group did an excellent job! but my personal favorite is AOA! definitely love the song, concept, make up and everything!!! seriously i think if this is their real comeback song, its gonna rock the chart!",0.9503,0.042,0.613,0.345,pos
7162,WOW AOA!! JUST WOW! ,0.8582,0.0,0.191,0.809,pos
7163,Seolhyun❤️❤️❤️,0.0,0.0,1.0,0.0,neu
7164,"AOA was the best of queendom!!
the queens are AOA!!❤❤",0.7482,0.0,0.626,0.374,pos
7165,"AOA did the great performance. My true bias is (G)I-DLE. But after see AOA's stage and BTS, still love them. Especially HyeJeong, She so cute in BTS. lol",0.9543,0.034,0.534,0.432,pos
7166,"All the song are the best but I'm addicted to this song, Lovelyz Moonlight and Mamamoo Destiny. I keep coming back to listen to these songs.",0.3818,0.0,0.902,0.098,pos
7167,I hope AOA drops it.. and by that I mean a new album ,0.4404,0.0,0.756,0.244,pos
7168,"AOA's cowboys/cowgirls vibe is impeccable. AOA really fit in ""Once Upon A Time In The West"" concept. Chanmi, AOA's action heroine, kicks butts and stuns everyone. Seolhyun with american indian plaited-hair is the sweetest cowgirl.",0.7645,0.0,0.803,0.197,pos
7169,I love this different concept for AOA.. Very good ,0.8122,0.0,0.448,0.552,pos
7170,Seolhyun voice is so mesmerizing,0.0,0.0,1.0,0.0,neu
7171,Gosh Chanmi slayed this stage ,0.0,0.0,1.0,0.0,neu
7172,ChanMi rifa!! ♥,0.0,0.0,1.0,0.0,neu
7173,"I almost forget when was the last time aoa be like this...
I always think that aoa was forced to do sexy concept back then
Cmiiw",0.3167,0.151,0.656,0.193,pos
7174,I know there can only be one winner but in a way i think all the groups/Park Bom won because this show let them show people/fans what they can do other than the music/concepts they are known for.And they were all crazy good!,0.8588,0.061,0.71,0.229,pos
7175,AOA❤️,0.0,0.0,1.0,0.0,neu
7176,Live action ,0.0,0.0,1.0,0.0,neu
7177,How can they be that badass and elegant at the same time! I'm not crying (ಥ_ಥ),0.6537,0.078,0.633,0.289,pos
7178,JIMIN ATE UP HER VERSE,0.0,0.0,1.0,0.0,neu
7179,"Tbh only AOA, (G)-IDLE and Lovelyz are the one willing to get out of their comfort zone on this show. Mamamoo and OMG are good but they been doing the same exact concepts and stages over and over again, too bad popularity is all that matter by the end of the day on these survival shows.",0.3071,0.073,0.788,0.139,pos
7180,"haters: Chanmi can't even have a stage presence since she was 5th on solo dance round
Chanmi : hold my mic",-0.4939,0.151,0.849,0.0,neg
7181,"Before this show I underestimated AOA as just a fanservice group. Now I know how talented and hardworking they are, they have a new fan!",0.5848,0.081,0.693,0.227,pos
7182,I hope Queendom performs at MAMA2019 all idols,0.4404,0.0,0.674,0.326,pos
7183,"Personally, I think AOA is the real winner here. The public love them so much that they always trending whenever Queendom airs and they start to get their public recognition again. And not to forget, they got new fans too since most of the new kpop stan don't know AOA before. Hope they will be more active again as a group after this. Fighting!!!",0.9268,0.038,0.744,0.218,pos
7184,"Call everyone who's streaming to AOA Egotistic to here, please help them and streaming for this",0.3818,0.118,0.637,0.245,pos
7185,"To be honest, this is my first time knowing AoA since I entered into kpop world 5 years ago. And I only wanna say one thing. They are so good, I got interested on them after watching them on Queendom. They really did their best and from now I'm gonna support their next projects ❤️",0.9529,0.0,0.728,0.272,pos
7186,Still can't find my jaw after Chanmi's fight scene.,-0.3818,0.245,0.755,0.0,neg
7187,In AOA everyone is a visual..,0.0,0.0,1.0,0.0,neu
7188,"Notice the first man takes a while to stand up after taking a leg in the belly from chanmi. Strong girl, though accidental..",0.5106,0.0,0.858,0.142,pos
7189,I'm going to stan this group now cause their queendom performances are unreal,0.0,0.0,1.0,0.0,neu
7190,MY HEART IS LITERALLY BEATING SO FAST WHEN IM WATCHING THIS . GOSH AOA SLAYED .... I LOVE YOU GUYS ... OH AND CHANMI SHOWED EVERYONE THAT SHE DOESNT PLAY AROUND ... ELVIS FOREVER...,-0.0972,0.157,0.721,0.123,neg
7191,They all slayed and that fights scene where she got lifted went so smoothly ,-0.4019,0.172,0.828,0.0,neg
7192,"All the groups did so well omg, that chanmi cut so badass",-0.1217,0.264,0.564,0.172,neg
7193,I love that fight scene I want more,0.4404,0.234,0.27,0.495,pos
7194,"They deserve to win. Well, at least chanmi with that dance break ❤️",0.7096,0.0,0.651,0.349,pos
7195,damn chanmi really killed this performance and called us weak,-0.8858,0.598,0.402,0.0,neg
7196,"That fight scene got me *Shook!!*
I'm in love with this song
They did amazing",0.7896,0.112,0.518,0.37,pos
7197,That had me screaming in my seat. So amazing! Love these ladies!,0.8203,0.125,0.434,0.441,pos
7198,This is amazing! Woah!,0.658,0.0,0.406,0.594,pos
7199,Jimin and Chanmi deserved it. Legends always will be legends...,0.0,0.0,1.0,0.0,neu
7200,When is the mv coming,0.0,0.0,1.0,0.0,neu
7201,"""kpop is trash""
me: 3:23",0.0,0.0,1.0,0.0,neu
7202,Seolhyun is so so so pretty!,0.7258,0.0,0.496,0.504,pos
7203,AOA so great! Love them.,0.8797,0.0,0.247,0.753,pos
7204,AOA are definitely back! I love y'all!,0.8168,0.0,0.348,0.652,pos
7205,i am addicted to this song and performance,0.0,0.0,1.0,0.0,neu
7206,I like this style AOA。Amazing。,0.3612,0.0,0.545,0.455,pos
7207,"meu AOA tá vivo, mana ♥",0.0,0.0,1.0,0.0,neu
7208,"My favourite part 
Fighting part 
Also how many members are they last performance was 4",-0.3612,0.161,0.839,0.0,neg
7209,Chanmi's fight scene gave me black widow vibes,-0.3818,0.271,0.729,0.0,neg
7210,It reminds me of 'no more sad songs' by little mix  but damn they snapped,-0.7141,0.367,0.633,0.0,neg
7211,Love them!,0.6696,0.0,0.182,0.818,pos
7212,Chanmi kicks ass!!! I’m in love !!,0.4344,0.252,0.361,0.387,pos
7213,Can't wait for the MV !!!,0.0,0.0,1.0,0.0,neu
7214,Whoop. Queens slayed,0.0,0.0,1.0,0.0,neu
7215,AOA and Mamamoo did the best for the final. Sorry just my opinion. I really love the songs and the performance was both really great. What a good opening and ending to the finals.,0.9513,0.029,0.606,0.365,pos
7216,Damn.....I'm actually speechless,0.0,0.0,1.0,0.0,neu
7217,Yuna is so freacking sexy ,0.5688,0.0,0.521,0.479,pos
7218,"chanmi did that, but seolhyun, your tongue, YOU DIDNT NEED TO DO THATTTTT",0.0,0.0,1.0,0.0,neu
7219,Seolhyun looks so good in this style,0.5777,0.0,0.616,0.384,pos
7220,"The best final performance in my opinion, so so good!!",0.8712,0.0,0.474,0.526,pos
7221,JIMIN URI LEADERNIM SO FIERCE!,0.0,0.0,1.0,0.0,neu
7222,cameraman at 2:09 on point!,0.0,0.0,1.0,0.0,neu
7223,"Listening to the song more than I thought I'd be. It's really good! Way better over headphones, the work on the synths really shines there. AOA really surprised me throughout Queendom. Their Egotistic performance was amazing.",0.8818,0.053,0.666,0.281,pos
7224,jimin,0.0,0.0,1.0,0.0,neu
7225,Chanmi is such a queen,0.0,0.0,1.0,0.0,neu
7226,TRUE LEGENDS,0.4215,0.0,0.263,0.737,pos
7227,Is no one going to talk about Hyejeong doing the perfect hat setup @1:35 for the sunset group pose @5:18? Daebak!,0.4199,0.087,0.754,0.158,pos
7228,Damn i stan,-0.4019,0.73,0.27,0.0,neg
7229,Queens!! Forever !!!,0.0,0.0,1.0,0.0,neu
7230,Chanmi wa....,0.0,0.0,1.0,0.0,neu
7231,ME ENCANTAN ❤ mis REINAS ❤❤,0.0,0.0,1.0,0.0,neu
7232,Everyone expect a AOA comeback for this song ,0.0,0.0,1.0,0.0,neu
7233,อยากให้Choa กลับมา​เธอหายหรือยัง​,0.0,0.0,1.0,0.0,neu
7234,I miss u girls ...,-0.1531,0.444,0.556,0.0,neg
7235,Good job Girls!,0.4926,0.0,0.385,0.615,pos
7236,more appreciation needed for Yuna being a badass. Our elegant vocal queen now has a bad side.,0.3804,0.224,0.483,0.294,pos
7237,They didnt win but AOA IS THE MVP of this competition. Periodttt,-0.2584,0.156,0.844,0.0,neg
7238,Chanmi part killed me,-0.6705,0.6,0.4,0.0,neg
7239,when jimin say “AOA Drop it” my tears  also drop it ,-0.6249,0.433,0.567,0.0,neg
7240,"At first I can't imagine how would they perform this song and then they go on cow girl concept
SHIN JIMIN IS A TOTALLY GENIUS
FNC needs to let them involved more in directing the concept
Chanmi fought scene, incredible
Love how they rearranged some part and added more rap part, that was such a killer move
Rediscovering AOA through Queendom was the best thing happened to me in 2019",0.4215,0.085,0.808,0.108,pos
7241,Now we all know where Black Widow's soul was sent to: back in time to save kpop,0.4939,0.0,0.833,0.167,pos
7242,I need a MV please,0.3182,0.0,0.465,0.535,pos
7243,"G IDLE COMING BACK WITH LION
MAMAMOO COMING BACK
IS AOA GONNA OFFICIALLY COMEBACK WITH SORRY",-0.0772,0.085,0.915,0.0,neg
7244,aoa sure so talented.,0.7609,0.0,0.234,0.766,pos
7245,Rainhas meu ,0.0,0.0,1.0,0.0,neu
7246,Wow wow wow wow...    ,0.9081,0.0,0.081,0.919,pos
7247,Keren banget,0.0,0.0,1.0,0.0,neu
7248,3M??,0.0,0.0,1.0,0.0,neu
7249,CHANMI LITERALLY KILLEDDD THIS STAGE.like broooooo whyyyy did she place so low in the dancing competition.,-0.4101,0.155,0.845,0.0,neg
7250,"Tbh I think AOA had all the best performace the whole season maybe they did not win on the show but they really won my heart
p.s g-idle made an mv for LION I hope AOA make one for sorry too",0.8874,0.071,0.688,0.242,pos
7251,is it only me or anyone else too that after hearing this song it feels like hearing fifth harmony or little mix vibe in the entire song and its not boring,0.7321,0.0,0.796,0.204,pos
7252,"IM CRYING BECAUSE THEY DID WELL THEY STILL THE FIRST IN MY HEART
AOA ARE NO FINISHED PLEASE STAN HER THEY ARE SO COOL !!!RIGHT THEY DID MISTAKE BUT REMEMBER THEIR SONG ALL THE GOOD SONG THEY DID. I WILL BE AN ELVIS FOR EVER",0.6567,0.103,0.711,0.187,pos
7253,"So happy and proud of them, they really deserve more spotlight ",0.8104,0.0,0.55,0.45,pos
7254,Favorite queendom performance. These girls did such an amazing job. Especially Chanmi! omg shes so badass!! Such beautiful and talented ladies ❤,0.9328,0.064,0.481,0.455,pos
7255,"Minhas Favoritas I Love You AOA!!! 
Jimin ❤️",0.7249,0.0,0.542,0.458,pos
7256,I like them more as 5  ❤️,0.3612,0.0,0.615,0.385,pos
7257,"Guys, Aoa supposed trending...help make it real.....what a incredible performance....chanmi...u very killed it.  .. awesome",-0.1761,0.229,0.574,0.196,neg
7258,I like the intro and ending...but it's bit long and affect the dynamic of performance (my opinion )...they did well btw... can't wait for their comeback ,0.7351,0.0,0.753,0.247,pos
7259,I LOVE THIS MUSIC!,0.6696,0.0,0.308,0.692,pos
7260,Whatever what happened I will Stan AOA 4ever,0.0,0.0,1.0,0.0,neu
