,comment,compound,negative,neutral,positive,whether_pos_or_neg
7706,They all came through with the vocals and rap i’m emo,0.0,0.0,1.0,0.0,neu
7707,STOP  SLEEPING  ON  OH  MY  GIRL ,-0.296,0.306,0.694,0.0,neg
7708,I might just make OMG my ult girl group,0.0,0.0,1.0,0.0,neu
7709,"Wow, that was awesome. Oh my Girl always amazes me with their choreographies and performances. These girls are absolutely amazing. I don't get it why they are so underrated.",0.945,0.0,0.612,0.388,pos
7710,"I really love every single song Ohmygirl release or cover, they are so talented and they deserve all the love and support❤️ i've been their fan since closer era and i'm so proud of them going this far",0.9662,0.0,0.621,0.379,pos
7711,Anjos ❤️,0.0,0.0,1.0,0.0,neu
7712,"I hope they will perform this song in future, really nice song and good arrangement",0.8357,0.0,0.553,0.447,pos
7713,"Once you became a Miracle, you'll always be  a Miracle. ❤
Just like what Binnie said. ""There's no turning back, you can get out now.""",0.836,0.073,0.594,0.333,pos
7714,MELHOR PERFORMANCE DO QUEENDOM!!!!!! MARAVILHOSAS!,0.0,0.0,1.0,0.0,neu
7715,YooA is so pretty,0.6269,0.0,0.422,0.578,pos
7716,"this moved me to tears, they are so good!",0.4825,0.147,0.541,0.312,pos
7717,Queendom really made me want to stan OMG.. YooA especially in this performance is just ;;,0.144,0.0,0.906,0.094,pos
7718,they are underestimated,-0.2732,0.512,0.488,0.0,neg
7719,I was expecting more for this stage,0.0,0.0,1.0,0.0,neu
7720,"oh my girl has been in the top 3 for every round and if people still sleep on them, i’m gonna throw some hands ",0.2023,0.0,0.924,0.076,pos
7721,The Vocals are on point BTW Love the Girl Crush Concept ,0.5574,0.108,0.608,0.284,pos
7722,so happy i caught on to this show. i’ve grown a liking to every group who competed. at first i just watched because i knew mamamoo was going to be on the show. but oh my girl and all of the other girls proved that their talent deserves to be seen by the whole world,0.7933,0.0,0.856,0.144,pos
7723,I think Im in love,0.6369,0.0,0.417,0.583,pos
7724,Yooa reminds me of Dove Cameron,0.0,0.0,1.0,0.0,neu
7725,"Tbh, Oh my girl surprised me the most in Queendom.  I didn't know they were so talented ♥️",0.7304,0.0,0.71,0.29,pos
7726,Ang galing po. <3,-0.1779,0.424,0.235,0.341,neg
7727,"I love the girl
With the tutu makeup!!! She looks so different.
This performance looks like a performance for mama",0.8213,0.0,0.679,0.321,pos
7728,"me: seunghee's so cute
seunghee: *performs guerilla*
me: YOU'RE STILL SO CUTE. SO SO CUTE ",0.937,0.0,0.473,0.527,pos
7729,BINNIE HIGH NOTE OMG,0.0,0.0,1.0,0.0,neu
7730,They looked so into this perfomance i love it,0.6369,0.0,0.625,0.375,pos
7731,"TIME TO STAN WM ENTERTAINMENT NON FANS❤B1A4, OH MY GIRL, ONF, CHAEYEON",0.4215,0.0,0.797,0.203,pos
7732,I always hear Do it Do it as dui dui,0.0,0.0,1.0,0.0,neu
7733,HOW OH MY GIRL DIDN'T WIN THIS?????,-0.6164,0.402,0.598,0.0,neg
7734,1:08 what's her name? Her voice is so good,0.5777,0.0,0.681,0.319,pos
7735,I love every stages in Queendom. This program showed many unbelievable stages for me.,0.7184,0.0,0.647,0.353,pos
7736,"YooA...  I have no words.. 
Is she even real?? This beauty is surreal.",0.4515,0.134,0.611,0.254,pos
7737,Wow ,0.5859,0.0,0.0,1.0,pos
7738,"Cuantos Fans Latinos de Oh My Girl? 
",0.0,0.0,1.0,0.0,neu
7739,Oh My Girl is Queendom. They might have come 2nd in this final episode but they're the group that have shown different ad improved imaged each stage. OMG represents Queendom.,0.631,0.0,0.875,0.125,pos
7740,FINALLY BINNIE DID A HIGH NOTE  WHOS ENYONE ELSE GOT SHOCK LIKE ME ,-0.0258,0.172,0.662,0.166,neg
7741,"And Binnie is still only ""Vocalist""",0.0,0.0,1.0,0.0,neu
7742,I feel like OMG was the group that benefited the most from Queendom. They had a decent Korean fanbase before the show but Queendom really allowed the general kpop community see their skill.,0.1901,0.0,0.945,0.055,pos
7743,this is art,0.0,0.0,1.0,0.0,neu
7744,the fire in their eyes told us how much they wanted to win! that made the performance even more epic. Oh my girl are winners in our hearts! <3,0.8395,0.064,0.662,0.275,pos
7745,"I've been pleasantly surprised by OMG in this show, I've never been a fan of cute girl groups but they've proven me they can put up awesome performances.",0.8648,0.043,0.635,0.322,pos
7746,"This should be 'SOTY' Stage Of The Year Also, I don't care they are winning or not because they already win in my heart and also (I believe) the audience/viewers' hearts ",0.678,0.071,0.733,0.196,pos
7747,If Oh My Girl don't get more popular after this Queendom then kpop has a problem.,-0.6427,0.288,0.712,0.0,neg
7748,"Just so proud of my girls ah  everything about this stage - song, outfit, hyojung's beautiful smile, EVERY LITTLE THING - I ove love loveeeeeeeeee!",0.9401,0.0,0.551,0.449,pos
7749,THIS SONG IS BEAUTIFUL ❤,0.5994,0.0,0.435,0.565,pos
7750,Who knows that OMG are my first pick even though never stans them before lmao.. this concept are really great and please let them have this kind of comeback more.. btw MimJyo are baes❤,0.788,0.0,0.821,0.179,pos
7751,"for 2 hours, i watched this like 100 times already . i keep played this video. im so ",0.6457,0.0,0.695,0.305,pos
7752,This was soooo goood ❤❤❤,0.0,0.0,1.0,0.0,neu
7753,The facts that OMG slays in every episode are so great.. goodluck OMG in future. This concept are really suits you girls,0.0,0.0,1.0,0.0,neu
7754,"i'm a BANA and actually if you are one, it's compulsory to stan all WM artists. i just wanna say since Cupid, i ve been waiting for this shot. Gfriend had their time and finally OhMyGirl now.  thank you for appreciating OMG ",0.6597,0.0,0.873,0.127,pos
7755,"Am I a little sad that Oh My Girl didn’t win? Yes. But am I surprised that Mamamoo won? No, because mmm is talented and they’re a much bigger group. What I am surprised at is that Oh My Girl came in 2nd. SECOND!! Our girls, who come from a small company and weren’t known by a lot of ppl, showed their full potential and beautiful performances. They worked so hard, and to get 2nd place is an incredible achievement considering they were one of the smallest groups when they joined the show. Congratulations, our sweet girls~ We Miracles love you!! ",0.9817,0.056,0.666,0.278,pos
7756,Proud miracle? Me. ❤,0.7845,0.0,0.127,0.873,pos
7757,They should be in every season of queendom omg,0.0,0.0,1.0,0.0,neu
7758,"Binnie is beautiful af, a voice of a main vocalist, dances well. Idk I think she’s underrated to the public",0.6808,0.065,0.654,0.28,pos
7759,"Its make me remember in 1st round secret garden.
Opening with ribbon
Ending with rope",0.0,0.0,1.0,0.0,neu
7760,MY Q U E E N S S L A Y I N G A G A I N,0.0,0.0,1.0,0.0,neu
7761,OMG never disappoints. I love you girls! ❣️,-0.3561,0.338,0.461,0.201,neg
7762,I can get over how absolutely stunning yooa is. Serious girl crush omg.,0.2484,0.196,0.608,0.196,neu
7763,proud of you ,0.4767,0.0,0.392,0.608,pos
7764,Oh My Girl ,0.0,0.0,1.0,0.0,neu
7765,Seunghee expressions on point,0.0,0.0,1.0,0.0,neu
7766,"Im am so proud of them with queendom they proved what are they capable of and gain lots of respect and love from viewers , the future will be even brighter for Oh My Girl -  Growing one step at a time <3",0.9735,0.0,0.566,0.434,pos
7767,"My most favorite song out of Queendom was Egotistic redone by AOA, but my overall favorite group is Oh My Girl. I look forward to both of their comebacks. New fan.",0.8332,0.046,0.698,0.256,pos
7768,proud miracle here ilysm,0.7845,0.0,0.225,0.775,pos
7769,"Loved how they shone as a group in the final Queendom stage. No fancy stage setup, no overwhelming number of backup dancers, just them doing their best and relaying us their story and the true meaning of the song. It's perfect from beginning to end. I love you Oh My Girl! Attention do it, do it! ❤️❤️❤️❤️❤️❤️",0.9537,0.061,0.652,0.287,pos
7770,I love it,0.6369,0.0,0.192,0.808,pos
7771,"I love Mamamoo’s song but this song by OhMyGirl just gave me the chills and was very fitting to Queendom and To Oh My Girl’s disposition throughout the competition.. their performance you can feel their eagerness and passion to win it and finally get the recognition they get. i was rooting for them gidle and mamamoo.. mamamoo deserved it too as they are always good, Gidle are monster rookies indeed but Oh My Girl was a group no one expected. I loved them from Closer and windy day.. but they really prove themselves QUEENS! This song is too full of positivity and determination! Anyway Fighting OhMyGirl! We know how you girls were deserving of the win too. it was such pleasure to see each of their performances oh! And i love their outfits and make up in this! They all look so sexy but sophisticated and classy",0.9966,0.031,0.64,0.33,pos
7772,How is everyone in this group so talented. One of my top favourite on my playlist,0.722,0.0,0.699,0.301,pos
7773,Okay but YooA with no bangs and cat-eye makeup didn’t have to slay me so hard,-0.5646,0.261,0.665,0.074,neg
7774,Oftentimes I just forgot that Binnie started off as a sub vocalist...,0.0,0.0,1.0,0.0,neu
7775,"Everyone looks so gorgeous specially Hyojung and Yooa !!! i really love this song  even before they performed it live, the choreo's on point, the vocal everything wss superb !! FIGHTING OHMYGIRL !!",0.928,0.07,0.607,0.323,pos
7776,I'm not part of their fandom but oh my girl make me immersed in their performance. While other group didn't,0.0,0.0,1.0,0.0,neu
7777,They all beautiful but Arin SO PRETTY I CAN'T,0.8857,0.0,0.39,0.61,pos
7778,THEY ARE SO PRETTY LIKE DROPDEAD PRETTY HELLO 911,0.9444,0.0,0.298,0.702,pos
7779,Stunning!!,0.4912,0.0,0.0,1.0,pos
7780,Oh my girl reminds me of girls generation. They're definitely going to last a long time,0.4019,0.0,0.838,0.162,pos
7781,Yooa 这场的妆容真是天仙下凡,0.0,0.0,1.0,0.0,neu
7782,1:30,0.0,0.0,1.0,0.0,neu
7783,seungheeeeeeeeeeeeeeeeeee,0.0,0.0,1.0,0.0,neu
7784,Okay but is no one gonna talk about how perfect their rope choreography is?,0.5719,0.138,0.542,0.32,pos
7785,"This comment is dedicated to OMG'S VOCALS I'm dying at how they can sound soulful, cute, and powerful all in one song wow",0.9118,0.0,0.601,0.399,pos
7786,Dark horses of this season,0.0,0.0,1.0,0.0,neu
7787,"Hyojung body us a body goals for me. Not to skinny, healthy sexy",0.2828,0.144,0.639,0.217,pos
7788,"This performance is just so emotional. Overcome the waves, plant their flag, and when they do the gesture ""found you"" at the end, it's like they're finally getting acknowledged, getting ""found"" by people. I'm so proud of them even though they didn't win",0.6742,0.061,0.77,0.17,pos
7789,When Oh My girl said number 4 is theirs. And I realize that this video is actually 4 minutes and 44 seconds long.,0.0772,0.0,0.936,0.064,pos
7790,Honestly they deserved to win but with the amount of exposure and love this show brought them i'm happy nonetheless,0.9455,0.0,0.512,0.488,pos
7791,"This is so iconic, it looks like it came out from a dark fairy tale, can't stop watching it",0.5248,0.0,0.785,0.215,pos
7792,Queendom makes me fall in love with Hyojung ,0.6369,0.0,0.625,0.375,pos
7793,Whoever did Yooas makeup deserves a raise and a free puppy,0.5106,0.0,0.708,0.292,pos
7794,Binnie looks like a female version of Joshua Seventeen. Love both of them.  <3,0.8625,0.0,0.51,0.49,pos
7795,omg THEY DID SO WELL AHHHH <3,0.8263,0.0,0.394,0.606,pos
7796,"binnie just wows me everytime, i dont kNow what is bias anymore",0.3818,0.104,0.672,0.224,pos
7797,It's like the best anime opening ever,0.7717,0.0,0.427,0.573,pos
7798,Wow they look so pretty here!,0.8484,0.0,0.328,0.672,pos
7799,They look so beautiful,0.7177,0.0,0.375,0.625,pos
7800,0:59 the beat is so good,0.5777,0.0,0.572,0.428,pos
7801,IMMA CRY IM SO PROUD OF MY GIRLS OMG,0.0754,0.23,0.519,0.251,pos
7802,i've got a goosebump,0.0,0.0,1.0,0.0,neu
7803,The two main vocals are unreal. They have such strong stable and clear voices. I’m not a fan of the group but I follow because YooA is a jack of all trades and I love her but those two girls always got me shook with their voices they’re heavenly angels,0.941,0.052,0.662,0.286,pos
7804,"3:42 SEUNGHEE STOP, I'M SCREAMING.",-0.7404,0.676,0.324,0.0,neg
7805,Remember that manga oh my goddess? This is it.,0.0,0.0,1.0,0.0,neu
7806,THEY ARE K-POP,0.0,0.0,1.0,0.0,neu
7807,"If (G)I-DLE are queens that fight using strong physical strength in war, Oh My Girl are Goddesses of War that fight using magic and sorcery.",-0.7579,0.338,0.494,0.169,neg
7808,Happy 1M Oh My Girl. Proud Miracle here! ❤,0.8977,0.0,0.315,0.685,pos
7809,"color me impressed! i've never really liked oh my girl's music, but this performance was spectacular! vocals, visuals, and dancing on point!",0.285,0.072,0.81,0.118,pos
7810,hyojung ,0.0,0.0,1.0,0.0,neu
7811,"Let us all praise our Seunghee's powerful high note, she nailed it! attention! praise and adore Oh My Girl, do it doit.",0.9347,0.0,0.559,0.441,pos
7812,What the hell! They got like 4 main vocalists in their group. O.o Slay me OhMyGirl! Gotta stan them now. Any recommendations??,-0.7044,0.264,0.646,0.09,neg
7813,1:46 Seunghee did not come to play and is coming to snatch our wigs,-0.2584,0.135,0.865,0.0,neg
7814,Oh My Girl is the Idol of ols,0.0,0.0,1.0,0.0,neu
7815,"i'm an elvis but OMG really made me cheer for them!
this performance is amazing

the stage
the outfits
the girls
everything's on point here

between OMG and mamamoo... for me OMG is the winner ;)",0.9632,0.0,0.641,0.359,pos
7816,lol. suddenly i just realize there is english caption. now i can listen to the song while enjoying the performance and understanding what a great lyric this song has.,0.8834,0.0,0.691,0.309,pos
7817,They are so pretty ughh I love their styling always,0.8618,0.0,0.449,0.551,pos
7818,My favorite music ,0.4588,0.0,0.4,0.6,pos
7819,"What a ride! From those initial down votes, through two stage wins, to ending with a second-place finish against the group with the largest fandom in the competition. Oh My Girl delivered above and beyond what anyone imagined they could,  and I'm so happy and proud of them. 
I hope they can take this momentum and strength into their next comeback; they've been Fairies, Warriors, Vampires, and Pirates, each time owning the concept and delivering with charisma in spades. What awesome theme will they bring us next?",0.9729,0.0,0.778,0.222,pos
7820,"Binnie doing the highnote yasssssss , oh my girl didd greattt",0.0,0.0,1.0,0.0,neu
7821,MNET CAN WE HAVE ALL QUEENDOM GROUP PERFORMING AT MAMA THIS YEAR ?,0.0,0.0,1.0,0.0,neu
7822,"All kill Oh my girl
ลุคนี้กร้าวใจแม่อีกแล้วววววววว",-0.6908,0.485,0.515,0.0,neg
7823,"We saw the growth of Oh My Girl in Queendom. Win or lose, they already proved that they are talented by winning 2 times in a row thus should not be slept on.
#Queendom
#OhMyGirl
#Miracle",0.886,0.06,0.647,0.292,pos
7824,"They are not called concept queen for nothing, OH MY GIRL is so talented. I smell victory",0.6418,0.0,0.78,0.22,pos
7825,"Congratulations for Oh My Girl getting 2nd place  . Actually I'm ok with this result, they showed their another side, they prooved us that they are concept fairies, they have showed us having a girl crush  concept is not the only way to be successful and the most important, their popularity are gaining which is they deserved it long time ago. We, miracle will always love and support our Queens, OH MY GIRL ❤Also congrats to mamamoo who is the winner of Queendom ",0.9877,0.015,0.647,0.338,pos
