,comment,compound,negative,neutral,positive,whether_pos_or_neg
5712,Can you please give english subtitles on what her singing only the reactions have the subtitles gosh I don't need that!!,0.4374,0.0,0.868,0.132,pos
5713,"So beautiful, my Queen. You own me.",0.6361,0.0,0.589,0.411,pos
5714,I wish that one of these days she invites Big Bang and 2ne1 ❤️❤️,0.4019,0.0,0.816,0.184,pos
5715,Vote for park bom on mama 2019,0.0,0.0,1.0,0.0,neu
5716,She super amazing  she singing my fav song and i feel want to cry ,0.836,0.134,0.346,0.519,pos
5717,"Queen will always be a Queen, no matter the result are.",-0.2732,0.195,0.708,0.097,neg
5718,Queen will always be a queen ❤,0.0,0.0,1.0,0.0,neu
5719,Her voice so deep and great... Make this song a new level... Also her vibe make me more fall in love in this performance,0.6666,0.0,0.831,0.169,pos
5720,Park Bom will always be a Queen ❤,0.0,0.0,1.0,0.0,neu
5721,"1M views for this stage, Fighting everybody ",-0.3612,0.294,0.706,0.0,neg
5722,"No need auto tune,  
Autotune need QUEEN PARK BOM ❤️",-0.296,0.196,0.804,0.0,neg
5723,"BOM, LET'S GET IT!",0.0,0.0,1.0,0.0,neu
5724,That emotion you feel... Baam!!!!,0.0,0.0,1.0,0.0,neu
5725,"HAYSTTT. I LOVE QUEEN. 
QUEEN;PARK BOM",0.6369,0.0,0.488,0.512,pos
5726,OMYGOSH!!!  THIS IS SO GOOD BOM U THE BEST ❤❤❤❤,0.9094,0.0,0.401,0.599,pos
5727,", and i'm crying",-0.4767,0.608,0.392,0.0,neg
5728,Soochun,0.0,0.0,1.0,0.0,neu
5729,"I think in the future they need to revised the system. It's so unfair for solo singer like Park Bom compete with so many groups.
I think Queendom need to make  group and solo version competition in different season.
I mean, they make similar challenge like Produce but they include solo artist. How unfair it is. Eventhough Bom give many chance card, it's still unfair. Group power with solo power different. Even if she give her best performance, if the audience looking for massive impact performance with act, it's hard for Bom.
It's not like I hate Bom or the groups or the programs. But I think the competition format need to be change.
Edit : But I do thank Mnet for invite Bom to join Queendom :' At least Mnet give Bom more screentime than YG",0.8772,0.095,0.729,0.177,pos
5730,Why i'm crying TT,-0.4767,0.508,0.492,0.0,neg
5731,Aku terkejut dan menangis ,0.0,0.0,1.0,0.0,neu
5732,"I have been waiting for Bom to comeback and sing again. Yeah, and here she is, singing for those who believed in her. Everything is paid off. Go my queen",0.296,0.0,0.927,0.073,pos
5733,Her voice is so grating to my ears ugh,-0.567,0.4,0.6,0.0,neg
5734,"Her voice is amazing.
What is this song?",0.5859,0.0,0.648,0.352,pos
5735,Every time she is sing am cry and i dont know why,-0.4767,0.237,0.763,0.0,neg
5736,"QUEEN BOM NEVER LET ME DOWN WITH HER UNIQUE VOICE.. IT ALWAYS GETS ME GOOSEBUMPS.. 
BOW DOWN TO QUEEN LEGEND ",0.0,0.0,1.0,0.0,neu
5737,❤️❤️❤️❤️ bommie,0.0,0.0,1.0,0.0,neu
5738,2nebang forever!  2nebang is definition of YGfamily,0.0,0.0,1.0,0.0,neu
5739,2NE1 X BIG BANG eraaaa  . My VIP  Blackjack soul is cryingggg,0.6166,0.0,0.691,0.309,pos
5740,that dancer from somebody season 1 right?,0.0,0.0,1.0,0.0,neu
5741,Queen,0.0,0.0,1.0,0.0,neu
5742,Yasss QUEEN BOM..BEAUTIFUL JOB,0.0,0.0,1.0,0.0,neu
5743,"I'm Cry....2NE1, BigBang...I miss them.",-0.1531,0.286,0.714,0.0,neg
5744,Love my Queen Park Bom. Forever Blackjacks. Forever 2NE1!,0.6696,0.0,0.64,0.36,pos
5745,♠️♦️♣️♥️,0.0,0.0,1.0,0.0,neu
5746,Not getting enough views. I miss 2ne1 and Big Bang. I wish there is a way we can get them all back.,0.2732,0.075,0.798,0.127,pos
5747,My queen ,0.0,0.0,1.0,0.0,neu
5748,♥️♥️♥️♥️♥️♥️,0.0,0.0,1.0,0.0,neu
5749,"Omooo .. can't say nothing but PERFECT .. She sang this song with her own style :"")",-0.7013,0.231,0.769,0.0,neg
5750,❤⭐,0.0,0.0,1.0,0.0,neu
5751,Why im crying?????,0.0,0.0,1.0,0.0,neu
5752,Park Bom...omg...good good good,0.7003,0.0,0.256,0.744,pos
5753,She is the QUEEN   ,0.0,0.0,1.0,0.0,neu
5754,2NE1.BIGBANG.Miss:(((,0.0,0.0,1.0,0.0,neu
5755,A Queen singing A King song omg,0.0,0.0,1.0,0.0,neu
5756,Results are just for the show anyways. Still u know who Park Bom is. She redeemed herself and shows how talented and legendary she is. Lovyou bommie.,0.6808,0.0,0.811,0.189,pos
5757,Who's singing with matching teary eyed,0.0,0.0,1.0,0.0,neu
5758,Park Bom is a great example of a strong wonderfully made woman. After everything she has gone through at the end of the day all she wanted to do is sing her heart out. It's an everyday battle but we can all see how she slayed her demons and continually winning.,0.8735,0.031,0.765,0.204,pos
5759,"I've always wanted to hear her covering ENL since she said that she was planning to do it but THAT happened 
I am proud of her!!!!!!!",0.7444,0.0,0.819,0.181,pos
5760,This is the first performance who has no interruption like a shout gasp or what they are just keep listening hahahaha ,-0.296,0.194,0.702,0.103,neg
5761,"Omg I though Queendom was Park Bom fandom's name  
I love her voice!!",0.6988,0.0,0.676,0.324,pos
5762,"=
all of her performances on this show deserve to be on spotify",0.0,0.0,1.0,0.0,neu
5763,I'm rooting for Bom and AOA in this show hope she can rise up this round!,0.4926,0.0,0.825,0.175,pos
5764,"=
Unpopular Idea: Bom’s voice hasn’t been damaged over the years... Yes she sounds different than audition- but ALL voices mature with age. I don’t think there’s anything wrong with YG making her sing in her higher register during 2ne1, but she isn’t using her higher register as much in 2019. So OF COURSE she is sounding different from a)signing lower and b)having her voice naturally mature since 2008. 
This is why I hate reading comments saying how her voice was damaged! No her technique may not have been the best. But that doesn’t necessarily mean it damaged her voice... again, unpopular opinion",-0.8655,0.192,0.691,0.117,neg
5765,"Yess Bom!!! Shine Queen 
You deserve the best!!♠",0.0,0.0,1.0,0.0,neu
5766,Singing a pretty high notes song in SITTING POSITION is not that easy,0.2008,0.154,0.641,0.205,pos
5767,3:49 feels like when you're entering heaven.,0.7003,0.0,0.463,0.537,pos
5768,Maybe that Bom's voices have only one in this world She's the true queen of UNIQUE voice ♥️,0.4215,0.0,0.859,0.141,pos
5769,It's okay if you didn't win this round. You're the queens' Queen.,-0.2896,0.205,0.668,0.127,neg
5770,"I just love how eyes, nose, lips can perform without anything going crazy in the background. Just the singer, a mic and his/her voice. ",0.738,0.0,0.762,0.238,pos
5771,Why am I crying without noticing♥️♥️,-0.4767,0.437,0.563,0.0,neg
5772,"I loved Jimin's reaction, I just wanna know what was going troguh her head, she looked really touched",0.5994,0.0,0.794,0.206,pos
5773,"I dont know why, but everytime i watch this performance, i always crying ",-0.631,0.316,0.684,0.0,neg
5774,"You make me love with you all the time When you singing bom.i love u  bom 
you make me forget Who is original singing ",0.8689,0.06,0.601,0.339,pos
5775,"Holy shiiit! I suddenly had this song in my mind all day and when I came to watch Bom's cut on Queendom, she started singing and I cry.",-0.6696,0.193,0.807,0.0,neg
5776,I'll just wait YouTube to publish Park Bom's performance at MAMA 2019  :),0.4588,0.0,0.8,0.2,pos
5777,I cried harder in this performance than Scarecrow idk whhy huhu,-0.5859,0.453,0.547,0.0,neg
5778,"Her voice gives me shivers  I know there will be some who will say her vocals is damaged but no it’s not, that’s her technique. You can always feel the emotion she wants to give us, piercing to the heart  listening to her new single made me so sad  as if she is singing to the other girls(dara,cl,minzy) ",-0.8817,0.159,0.841,0.0,neg
5779,"No matter about the result, bom always give something worth for us. She win our heart.! ",0.5983,0.103,0.564,0.333,pos
5780,"Her voice is totally ""flawsome"" (means flawless and awesome ) been a blackjack here since day one. I really miss the time that she's performing with her members and some collab with other groups.",0.7764,0.05,0.746,0.204,pos
5781,"THE LEGENDARY GREEN MIC 
Omg! ❤❤❤",0.0,0.0,1.0,0.0,neu
5782,Her emotional performance on this song makes me cry it’s so beautiful can’t stop hitting replay ,0.0591,0.238,0.514,0.248,pos
5783,"Seriously, you can't help but to have goosebumps everytime bom sings.",-0.2451,0.249,0.751,0.0,neg
5784,PLS VOTE PARK BOM ON MNET MAMA AWARD SONG OF THE YEAR AND SOLO PERFORMING ARTIST,0.5859,0.0,0.745,0.255,pos
5785,iconic song and a legendary queen! I'm crying!,-0.5696,0.38,0.62,0.0,neg
5786,I can hear Dara start from3:49,0.0,0.0,1.0,0.0,neu
5787,I lovr how 2ne1 members still using their mics,0.0,0.0,1.0,0.0,neu
5788,"I'm so thankful for having the privilege of hearing Bom cover EYES, NOSE, LIPS my heart can bearly contain all the mixed emotions between elated and sad I can only smile and sway at the rhythm of this mega VIBE <3 <3 <3 <3 <3",0.9738,0.048,0.525,0.427,pos
5789,I love the concept and story from you and I video story to this stage performance  so beautiful and emotional,0.9012,0.0,0.576,0.424,pos
5790,"Always proud of you, Park Bom",0.4767,0.0,0.617,0.383,pos
5791,Brings back the old beautiful memories thank u bom  such a beautiful cover,0.8834,0.0,0.437,0.563,pos
5792,"Why am I teary-eyed?I missed 2ne1..I missed Bigbang..I missed 2nebang collabs and interactions..
#Blackjack
#VIP",-0.6808,0.375,0.625,0.0,neg
5793,I Love You Park Bom ❤,0.6369,0.0,0.417,0.583,pos
5794,"Guys vote bom’s spring for mama awards. Our queen deserves it, she’s been through so much.",0.4588,0.0,0.833,0.167,pos
5795,A beautiful song sung by a beautiful voice. 1:36 my same reaction,0.8316,0.0,0.506,0.494,pos
5796,I hope 2NE1 will have a comeback:(:(,0.4404,0.0,0.58,0.42,pos
5797,Park bom ❤️❤️❤️,0.0,0.0,1.0,0.0,neu
5798,Park Bom ♡♡,0.0,0.0,1.0,0.0,neu
5799,BIGBANG & 2NE1 bring KPop into the world. I miss their era ❤❤❤,-0.1531,0.138,0.862,0.0,neg
5800,I can't appreciate the dance because of the projection. So distrcting,-0.3089,0.201,0.799,0.0,neg
5801,always a QUEEN! Always..,0.0,0.0,1.0,0.0,neu
5802,Im so desperate to see Boomie Unnie to rank #1,-0.3804,0.224,0.776,0.0,neg
5803,I like how the dancer is so dramatic,0.3612,0.0,0.706,0.294,pos
5804,Park Bom is art ❤️,0.0,0.0,1.0,0.0,neu
5805,I love you Bomm ,0.6369,0.0,0.323,0.677,pos
5806,"I’m actually crying, I can’t stop thinking about 2ne1 and Big Bang, together as a part of a family. I know that now the things are different but I always gonna love them with my entire heart just I did till The begin...",0.631,0.084,0.783,0.133,pos
5807,❤❤❤,0.0,0.0,1.0,0.0,neu
5808,Those days when YG Family is the best.,0.6369,0.0,0.625,0.375,pos
5809,"The way she finish her performance are amazing, i got goosebumps tho, that vibes like 'This is how a Legend finish her performance' . Relateable!!!",0.8007,0.0,0.736,0.264,pos
5810,Park Bom Comeback,0.0,0.0,1.0,0.0,neu
5811,5th place?,0.0,0.0,1.0,0.0,neu
5812,park bom voice is so very unique i love you park bom please vote her in MAMA,0.793,0.0,0.665,0.335,pos
5813,♥,0.0,0.0,0.0,0.0,neu
5814,♥️♥️♥️♥️♥️,0.0,0.0,1.0,0.0,neu
5815,"=
Backsound Sandra Park?",0.0,0.0,1.0,0.0,neu
5816,QUEEN,0.0,0.0,1.0,0.0,neu
5817,"=
Park bom  queen",0.0,0.0,1.0,0.0,neu
5818,Mah haaaaaaaaaaaart. Bye.,0.0,0.0,1.0,0.0,neu
5819,"=
Park Bom using her green mic then singing taeyang song.",0.0,0.0,1.0,0.0,neu
5820,Can i ask something ? Why park bom pronounciation sound weird ? Can someone explain to me ?,-0.3049,0.147,0.853,0.0,neg
5821,Goosebumps. The song really becomes different when she sings it,0.0,0.0,1.0,0.0,neu
5822,Queen!!,0.0,0.0,1.0,0.0,neu
5823,Yung umiyak ka na lang habang nakikinig #Blackjack,0.0,0.0,1.0,0.0,neu
5824,I'm crying  This queen just summoned some major 2NEBANG powers!!! ,-0.6093,0.306,0.694,0.0,neg
5825,park bom MAMA votes I would like you to win 2019 ✨ ❣,0.743,0.0,0.559,0.441,pos
5826,"I watch this show only because of Park Bom 
Make this blue if you are with me.",0.0,0.0,1.0,0.0,neu
5827,I'm addicted to her voice.  The best cover ever,0.6369,0.0,0.656,0.344,pos
5828,burst out of tear,0.0,0.0,1.0,0.0,neu
5829,love it,0.6369,0.0,0.192,0.808,pos
5830,Mamamoo is like me as a fan of 2ne1.,0.5859,0.0,0.556,0.444,pos
5831,People vote wisellllyyyyy! y'all can't appreciate this? this is masterpiece she put lot of emotion in this cover.,0.4826,0.1,0.706,0.194,pos
5832,"Bom: A
Me: Cries a lot",-0.4019,0.474,0.526,0.0,neg
5833,"The most unique vocal BUT so satisfying to listen.
Lots of love to PARK BOM",0.9201,0.0,0.539,0.461,pos
5834,Bomshells please let us help Bom win this year's MAMA ,0.8316,0.0,0.443,0.557,pos
5835,"Omgee i miss the old timeees big bang, 2ne1.",-0.1531,0.186,0.814,0.0,neg
5836,"She looks and sounds so nervous
This song sang by her makes me cry so much",-0.7042,0.294,0.706,0.0,neg
5837,The way her low vocals sound here is simply unbelievable! This is the first time I hear her singing like that. The moment in 49-51 seconds of the video just drove me crazy  what was that?!,-0.1984,0.126,0.768,0.106,neg
5838,i can't believe shes rank 5 again.. oh no.. look at this emotional cover ,0.1901,0.0,0.863,0.137,pos
5839,I cry my Beautiful BOM Queen!♥️,0.2714,0.301,0.291,0.407,pos
5840,"Bom has this incredible thing  where when I hear her cover the song, I forget what the original sounds like. It's either my own bias toward her (lol) or the fact that her voice is so unique and captivating. It happened with HANN where I only listen to her version now and now with EYES, NOSE, LIPS. 

Please stream her new song Wanna Go Back!",0.6239,0.049,0.842,0.109,pos
5841,Her voice is so amazing..it fits the song so well....I miss 2ne1,-0.2212,0.146,0.854,0.0,neg
5842,This song is one of my favourites and she nailed it... The vibes... Thank you Park Bom!!,0.4738,0.0,0.838,0.162,pos
5843,So emotional..,0.0,0.0,1.0,0.0,neu
5844,this is literally my first time hearing the song never sure why I didn’t hear the original or the other covers I’m fine with just bommies tho so I’m good lol keep going bom!,0.8258,0.048,0.69,0.262,pos
5845,I remember this song...I've heard it before.,0.0,0.0,1.0,0.0,neu
5846,The green mic oh my gosh can wait to see you comeback 2ne1. .,0.0,0.0,1.0,0.0,neu
5847,The dancer was one of somebody s1 cast...he's one of the most great dancer on the show.,0.659,0.0,0.785,0.215,pos
5848, bommie . I'm crying.,-0.4767,0.608,0.392,0.0,neg
5849,Did anyone else notice Bom's green Mic? Her 2ne1 color of Mic... I'm not crying...ok fine I am,-0.1511,0.09,0.91,0.0,neg
5850,The dancer is Han Sunchun from Somebody right? I knew I've seen him from somewhere.,0.0,0.0,1.0,0.0,neu
5851,miss big bang and 2ne1 when they were at YG ☹,-0.1531,0.151,0.849,0.0,neg
5852,OMG!! The dancer is the brother of my Kpop dance teacher!!,0.0,0.0,1.0,0.0,neu
5853,This song is a masterpiece. One of the best written songs of this decade. Along with IU's Through the Night.,0.8519,0.0,0.672,0.328,pos
5854,"All I got was goosebumps because of her amazing voice. And take note, Eyes, Nose, Lips were and will always be one of my favorite songs! 
I love it!! ❤️❤️❤️",0.9165,0.0,0.678,0.322,pos
5855,My baby girl! She sang it so well ,0.4648,0.0,0.698,0.302,pos
5856,I love u ❤️,0.6369,0.0,0.192,0.808,pos
5857,"1. MAMAMOO
2. Park Bom
3. G(i)-dle
4. Lovelyz
5. AOA
6. Oh My Girl",0.0,0.0,1.0,0.0,neu
5858,Park Bom made me cry,-0.4767,0.437,0.563,0.0,neg
5859,Anyone knows who is the male dancer? Voaaah his expression is so good,0.5777,0.0,0.762,0.238,pos
5860,Just so y’all know the videos that we’re projecting were from her 2NE1 days. AKA U&I and Please don’t cry and others. Blackjacks love you bom,0.5267,0.095,0.706,0.199,pos
5861,Stunning vocals,0.3818,0.0,0.278,0.722,pos
5862,❤❤❤❤❤❤,0.0,0.0,1.0,0.0,neu
5863,Omg the dancer is from somebody s1 righttt?,0.0,0.0,1.0,0.0,neu
5864,♡♡,0.0,0.0,1.0,0.0,neu
5865,Love yaaaaaa,0.6369,0.0,0.192,0.808,pos
5866,❤️❤️❤️❤️❤️❤️❤️,0.0,0.0,1.0,0.0,neu
5867,❤️,0.0,0.0,1.0,0.0,neu
5868,She is still YG Artists,0.0,0.0,1.0,0.0,neu
5869,Park Bom always brings us an emotion stage ,0.0,0.0,1.0,0.0,neu
5870,BigBang and 2ne1 ,0.0,0.0,1.0,0.0,neu
5871,Poor Seunghee. That particular person in the waiting room seriously needs to stop farting.,-0.7184,0.389,0.611,0.0,neg
5872,I really miss 2ne1. Please come back,0.1706,0.224,0.473,0.303,pos
5873,Im crying,-0.4767,0.756,0.244,0.0,neg
5874,Why do I feel the need to cry everytime Bom starts singing...,-0.4767,0.237,0.763,0.0,neg
5875,❤❤❤❤❤❤❤❤❤❤❤,0.0,0.0,1.0,0.0,neu
5876,"When she start singing, i legit thought this is a 2ne1 song at first lol",0.4215,0.0,0.811,0.189,pos
5877,this is nostalgic af,0.0,0.0,1.0,0.0,neu
5878,"¬ We are queens forever ! ¬ CL, 2014. 2019, Park  Bom still a queen. 2NE1 still queens.
0:52 the 1st 2NE1's lighstick
#BlackJack still strong",0.5562,0.0,0.854,0.146,pos
5879,"Park Bom Queen, of all the female singers that tried to sing this song - she nailed it and made Taeyang oppa proud!",0.5255,0.0,0.861,0.139,pos
5880,Please vote for park bom on mama 2019,0.3182,0.0,0.753,0.247,pos
5881,"I am so proud of you, our Bom. You are a strong woman who I adore a lot. Way to go, redeem yourself. We got your back.",0.8832,0.0,0.66,0.34,pos
5882,Estoy SOFT quiero verla presentándose en los MAMA :(,-0.4404,0.266,0.734,0.0,neg
5883,"Im crying ...  Miss 2NE1 , miss BigBang ",-0.6486,0.612,0.388,0.0,neg
5884,"This is the only one voice in the universe, right? We can’t find another one like this!",0.4199,0.0,0.851,0.149,pos
5885,Wow !!!!,0.7156,0.0,0.168,0.832,pos
5886,If only people could appreciate Bom more like the other artists ,0.6697,0.0,0.621,0.379,pos
5887,น่ากลัว,0.0,0.0,1.0,0.0,neu
5888,"I can feel Taeyang's goosebumps and proud smile from here,one of his best friend singing his song and nailed it!!!",0.931,0.0,0.519,0.481,pos
5889,cryyyying,0.0,0.0,1.0,0.0,neu
